frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,75,172.19.0.8,172.19.0.7
0.000093000,66,172.19.0.7,172.19.0.8
0.000172000,75,172.19.0.8,172.19.0.7
0.000195000,66,172.19.0.7,172.19.0.8
0.000267000,75,172.19.0.8,172.19.0.7
0.000288000,66,172.19.0.7,172.19.0.8
0.000307000,75,172.19.0.7,172.19.0.6
0.000369000,75,172.19.0.8,172.19.0.7
0.000391000,66,172.19.0.7,172.19.0.8
0.000435000,66,172.19.0.6,172.19.0.7
0.000462000,75,172.19.0.8,172.19.0.7
0.000484000,71,172.19.0.7,172.19.0.8
0.000525000,66,172.19.0.7,172.19.0.8
0.000747000,75,172.19.0.7,172.19.0.6
0.000642000,66,172.19.0.8,172.19.0.7
0.000698000,84,172.19.0.8,172.19.0.7
0.000805000,66,172.19.0.6,172.19.0.7
0.000831000,66,172.19.0.7,172.19.0.8
0.000855000,71,172.19.0.7,172.19.0.8
0.000962000,75,172.19.0.7,172.19.0.6
0.001010000,66,172.19.0.6,172.19.0.7
0.001113000,66,172.19.0.8,172.19.0.7
0.001125000,75,172.19.0.7,172.19.0.6
0.001144000,71,172.19.0.7,172.19.0.8
0.001173000,66,172.19.0.6,172.19.0.7
0.001205000,66,172.19.0.8,172.19.0.7
0.001278000,66,172.19.0.8,172.19.0.7
0.001289000,75,172.19.0.7,172.19.0.6
0.001320000,71,172.19.0.7,172.19.0.8
0.001338000,66,172.19.0.6,172.19.0.7
0.001390000,66,172.19.0.8,172.19.0.7
0.001433000,71,172.19.0.7,172.19.0.8
0.001475000,71,172.19.0.6,172.19.0.7
0.001503000,75,172.19.0.7,172.19.0.6
0.001506000,66,172.19.0.8,172.19.0.7
0.001542000,66,172.19.0.7,172.19.0.6
0.001558000,66,172.19.0.6,172.19.0.7
0.001587000,71,172.19.0.7,172.19.0.8
0.001636000,66,172.19.0.8,172.19.0.7
0.001778000,75,172.19.0.7,172.19.0.6
0.001957000,66,172.19.0.6,172.19.0.7
0.002002000,71,172.19.0.6,172.19.0.7
0.002093000,66,172.19.0.7,172.19.0.6
0.002114000,66,172.19.0.7,172.19.0.6
0.002149000,71,172.19.0.7,172.19.0.8
0.002471000,76,172.19.0.6,172.19.0.7
0.002495000,66,172.19.0.7,172.19.0.6
0.002539000,66,172.19.0.8,172.19.0.7
0.002622000,76,172.19.0.6,172.19.0.7
0.002667000,66,172.19.0.7,172.19.0.6
0.002833000,71,172.19.0.6,172.19.0.7
0.002861000,66,172.19.0.7,172.19.0.6
1.261237000,76,172.19.0.6,172.19.0.7
1.261353000,66,172.19.0.7,172.19.0.6
1.262216000,76,172.19.0.7,172.19.0.8
1.262374000,66,172.19.0.8,172.19.0.7
1.262461000,70,172.19.0.7,172.19.0.6
1.262545000,66,172.19.0.6,172.19.0.7
1.263162000,70,172.19.0.8,172.19.0.7
1.263184000,66,172.19.0.7,172.19.0.8
2.263244000,76,172.19.0.6,172.19.0.7
2.263312000,66,172.19.0.7,172.19.0.6
2.263863000,76,172.19.0.7,172.19.0.8
2.264026000,66,172.19.0.8,172.19.0.7
