frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,75,172.19.0.6,172.19.0.7,3,1,a0,36,1
0.000077000,66,172.19.0.7,172.19.0.6,,,,,
0.000761000,75,172.19.0.7,172.19.0.8,3,1,a0,36,1
0.000888000,66,172.19.0.8,172.19.0.7,,,,,
0.000951000,70,172.19.0.7,172.19.0.6,4,,,,1
0.001098000,66,172.19.0.6,172.19.0.7,,,,,
0.001160000,70,172.19.0.8,172.19.0.7,4,,,,1
0.001187000,66,172.19.0.7,172.19.0.8,,,,,
1.001435000,76,172.19.0.6,172.19.0.7,3,1,a0,3638,2
1.001531000,66,172.19.0.7,172.19.0.6,,,,,
1.002077000,76,172.19.0.7,172.19.0.8,3,1,a0,3638,2
1.002169000,66,172.19.0.8,172.19.0.7,,,,,
1.002211000,70,172.19.0.7,172.19.0.6,4,,,,2
1.002431000,66,172.19.0.6,172.19.0.7,,,,,
1.003057000,70,172.19.0.8,172.19.0.7,4,,,,2
1.003079000,66,172.19.0.7,172.19.0.8,,,,,
2.002787000,76,172.19.0.6,172.19.0.7,3,1,a0,3830,3
2.002858000,66,172.19.0.7,172.19.0.6,,,,,
2.003324000,76,172.19.0.7,172.19.0.8,3,1,a0,3830,3
2.003441000,66,172.19.0.8,172.19.0.7,,,,,
2.003491000,70,172.19.0.7,172.19.0.6,4,,,,3
2.003670000,66,172.19.0.6,172.19.0.7,,,,,
2.003754000,70,172.19.0.8,172.19.0.7,4,,,,3
2.003782000,66,172.19.0.7,172.19.0.8,,,,,
3.008826000,76,172.19.0.6,172.19.0.7,3,1,a0,3736,4
3.009462000,76,172.19.0.7,172.19.0.8,3,1,a0,3736,4
3.009621000,70,172.19.0.7,172.19.0.6,4,,,,4
3.009778000,66,172.19.0.6,172.19.0.7,,,,,
3.010614000,70,172.19.0.8,172.19.0.7,4,,,,4
3.010640000,66,172.19.0.7,172.19.0.8,,,,,
4.011285000,76,172.19.0.6,172.19.0.7,3,1,a0,3136,5
4.012279000,76,172.19.0.7,172.19.0.8,3,1,a0,3136,5
4.012569000,70,172.19.0.7,172.19.0.6,4,,,,5
4.012875000,66,172.19.0.6,172.19.0.7,,,,,
4.013302000,70,172.19.0.8,172.19.0.7,4,,,,5
4.013325000,66,172.19.0.7,172.19.0.8,,,,,
5.009269000,76,172.19.0.6,172.19.0.7,3,1,a0,3433,6
5.009844000,76,172.19.0.7,172.19.0.8,3,1,a0,3433,6
5.009974000,70,172.19.0.7,172.19.0.6,4,,,,6
5.010076000,66,172.19.0.6,172.19.0.7,,,,,
5.010674000,70,172.19.0.8,172.19.0.7,4,,,,6
5.010723000,66,172.19.0.7,172.19.0.8,,,,,
6.009716000,76,172.19.0.6,172.19.0.7,3,1,a0,3735,7
