frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,75,172.19.0.7,172.19.0.8,8,,a0,,5
0.000109000,66,172.19.0.8,172.19.0.7,,,,,
0.000466000,75,172.19.0.7,172.19.0.8,8,,a1,,6
0.000492000,66,172.19.0.8,172.19.0.7,,,,,
0.000817000,75,172.19.0.7,172.19.0.8,8,,a2,,7
0.001033000,66,172.19.0.8,172.19.0.7,,,,,
0.001556000,71,172.19.0.8,172.19.0.7,9,,,,5
0.002083000,66,172.19.0.7,172.19.0.8,,,,,
0.002132000,76,172.19.0.8,172.19.0.7,9^9,,,,6^7
0.002208000,66,172.19.0.7,172.19.0.8,,,,,
0.002472000,75,172.19.0.7,172.19.0.8,8,,a3,,8
0.002505000,66,172.19.0.8,172.19.0.7,,,,,
0.002940000,71,172.19.0.8,172.19.0.7,9,,,,8
0.002971000,75,172.19.0.7,172.19.0.8,8,,a4,,9
0.003001000,66,172.19.0.8,172.19.0.7,,,,,
0.003078000,66,172.19.0.7,172.19.0.8,,,,,
0.003131000,71,172.19.0.8,172.19.0.7,9,,,,9
0.003208000,66,172.19.0.7,172.19.0.8,,,,,
0.003456000,75,172.19.0.7,172.19.0.8,8,,a5,,10
0.003487000,66,172.19.0.8,172.19.0.7,,,,,
0.003825000,75,172.19.0.7,172.19.0.8,8,,a6,,11
0.003850000,66,172.19.0.8,172.19.0.7,,,,,
0.004142000,75,172.19.0.7,172.19.0.8,8,,a7,,12
0.004166000,66,172.19.0.8,172.19.0.7,,,,,
0.004334000,71,172.19.0.8,172.19.0.7,9,,,,10
0.004432000,66,172.19.0.7,172.19.0.8,,,,,
0.004467000,75,172.19.0.7,172.19.0.8,8,,a8,,13
0.004497000,66,172.19.0.8,172.19.0.7,,,,,
0.004611000,71,172.19.0.8,172.19.0.7,9,,,,11
0.004715000,75,172.19.0.7,172.19.0.8,8,,a9,,14
0.004947000,66,172.19.0.7,172.19.0.8,,,,,
0.004992000,66,172.19.0.8,172.19.0.7,,,,,
0.005089000,75,172.19.0.7,172.19.0.8,8,,b0,,15
0.005129000,66,172.19.0.8,172.19.0.7,,,,,
0.005340000,71,172.19.0.8,172.19.0.7,9,,,,12
0.005650000,84,172.19.0.7,172.19.0.8,8^8,,b1^b2,,16^17
0.005989000,71,172.19.0.8,172.19.0.7,9,,,,13
0.006103000,84,172.19.0.7,172.19.0.8,8^8,,b3^b4,,18^19
0.006311000,71,172.19.0.8,172.19.0.7,9,,,,14
0.006417000,75,172.19.0.7,172.19.0.8,8,,b5,,20
0.006513000,71,172.19.0.8,172.19.0.7,9,,,,15
0.006695000,75,172.19.0.7,172.19.0.8,8,,b6,,21
0.006736000,71,172.19.0.8,172.19.0.7,9,,,,16
0.006998000,75,172.19.0.7,172.19.0.8,8,,b7,,22
0.007050000,76,172.19.0.8,172.19.0.7,9^9,,,,17^18
0.007271000,75,172.19.0.7,172.19.0.8,8,,b8,,23
0.007328000,71,172.19.0.8,172.19.0.7,9,,,,19
0.007525000,75,172.19.0.7,172.19.0.8,8,,b9,,24
0.007579000,76,172.19.0.8,172.19.0.7,9^9,,,,20^21
0.007773000,75,172.19.0.7,172.19.0.8,8,,c0,,25
0.007811000,71,172.19.0.8,172.19.0.7,9,,,,22
0.008091000,75,172.19.0.7,172.19.0.8,8,,c1,,26
0.008129000,76,172.19.0.8,172.19.0.7,9^9,,,,23^24
0.008397000,75,172.19.0.7,172.19.0.8,8,,c2,,27
0.008433000,76,172.19.0.8,172.19.0.7,9^9,,,,25^26
0.008763000,75,172.19.0.7,172.19.0.8,8,,c3,,28
0.008813000,71,172.19.0.8,172.19.0.7,9,,,,27
0.009149000,75,172.19.0.7,172.19.0.8,8,,c4,,29
0.009187000,71,172.19.0.8,172.19.0.7,9,,,,28
0.009408000,75,172.19.0.7,172.19.0.8,8,,c5,,30
0.009444000,71,172.19.0.8,172.19.0.7,9,,,,29
0.009805000,75,172.19.0.7,172.19.0.8,8,,c6,,31
0.009867000,71,172.19.0.8,172.19.0.7,9,,,,30
0.010225000,75,172.19.0.7,172.19.0.8,8,,c7,,32
0.010281000,71,172.19.0.8,172.19.0.7,9,,,,31
0.010645000,75,172.19.0.7,172.19.0.8,8,,c8,,33
0.010961000,71,172.19.0.8,172.19.0.7,9,,,,32
0.011193000,75,172.19.0.7,172.19.0.8,8,,c9,,34
0.011246000,71,172.19.0.8,172.19.0.7,9,,,,33
0.011710000,75,172.19.0.7,172.19.0.8,8,,d0,,35
0.011750000,71,172.19.0.8,172.19.0.7,9,,,,34
0.012189000,75,172.19.0.7,172.19.0.8,8,,d1,,36
0.012231000,71,172.19.0.8,172.19.0.7,9,,,,35
0.012667000,75,172.19.0.7,172.19.0.8,8,,d2,,37
0.012709000,71,172.19.0.8,172.19.0.7,9,,,,36
0.013138000,75,172.19.0.7,172.19.0.8,8,,d3,,38
0.013174000,71,172.19.0.8,172.19.0.7,9,,,,37
0.014242000,75,172.19.0.7,172.19.0.8,8,,d4,,39
0.014280000,71,172.19.0.8,172.19.0.7,9,,,,38
0.014753000,75,172.19.0.7,172.19.0.8,8,,d5,,40
0.014789000,71,172.19.0.8,172.19.0.7,9,,,,39
0.015705000,75,172.19.0.7,172.19.0.8,8,,d6,,41
0.015742000,71,172.19.0.8,172.19.0.7,9,,,,40
0.016053000,75,172.19.0.7,172.19.0.8,8,,d7,,42
0.016088000,71,172.19.0.8,172.19.0.7,9,,,,41
0.016322000,75,172.19.0.7,172.19.0.8,8,,d8,,43
0.016360000,71,172.19.0.8,172.19.0.7,9,,,,42
0.016684000,75,172.19.0.7,172.19.0.8,8,,d9,,44
0.016719000,71,172.19.0.8,172.19.0.7,9,,,,43
0.016951000,75,172.19.0.7,172.19.0.8,8,,e0,,45
0.016986000,71,172.19.0.8,172.19.0.7,9,,,,44
0.017446000,75,172.19.0.7,172.19.0.8,8,,e1,,46
0.017548000,71,172.19.0.8,172.19.0.7,9,,,,45
0.017651000,75,172.19.0.7,172.19.0.8,8,,e2,,47
0.017729000,71,172.19.0.8,172.19.0.7,9,,,,46
0.017856000,75,172.19.0.7,172.19.0.8,8,,e3,,48
0.017892000,71,172.19.0.8,172.19.0.7,9,,,,47
0.018170000,75,172.19.0.7,172.19.0.8,8,,e4,,49
0.018207000,71,172.19.0.8,172.19.0.7,9,,,,48
0.018470000,75,172.19.0.7,172.19.0.8,8,,e5,,50
0.018529000,71,172.19.0.8,172.19.0.7,9,,,,49
0.018741000,75,172.19.0.7,172.19.0.8,8,,e6,,51
0.018776000,71,172.19.0.8,172.19.0.7,9,,,,50
0.019175000,75,172.19.0.7,172.19.0.8,8,,e7,,52
0.019217000,71,172.19.0.8,172.19.0.7,9,,,,51
0.019488000,75,172.19.0.7,172.19.0.8,8,,e8,,53
0.019523000,71,172.19.0.8,172.19.0.7,9,,,,52
0.019858000,75,172.19.0.7,172.19.0.8,8,,e9,,54
0.019906000,71,172.19.0.8,172.19.0.7,9,,,,53
0.020172000,75,172.19.0.7,172.19.0.8,8,,f0,,55
0.020207000,71,172.19.0.8,172.19.0.7,9,,,,54
0.020534000,75,172.19.0.7,172.19.0.8,8,,f1,,56
0.020570000,71,172.19.0.8,172.19.0.7,9,,,,55
0.020855000,75,172.19.0.7,172.19.0.8,8,,f2,,57
0.021103000,71,172.19.0.8,172.19.0.7,9,,,,56
