frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,76,172.19.0.6,172.19.0.7,3,1,a0,3539,1
0.000104000,66,172.19.0.7,172.19.0.6,,,,,
0.000819000,76,172.19.0.7,172.19.0.8,3,1,a0,3539,1
0.000953000,66,172.19.0.8,172.19.0.7,,,,,
0.001006000,70,172.19.0.7,172.19.0.6,4,,,,1
0.001128000,66,172.19.0.6,172.19.0.7,,,,,
0.001402000,70,172.19.0.8,172.19.0.7,4,,,,1
0.001520000,66,172.19.0.7,172.19.0.8,,,,,
1.002644000,76,172.19.0.6,172.19.0.7,3,1,a0,3734,2
1.002711000,66,172.19.0.7,172.19.0.6,,,,,
1.003105000,76,172.19.0.7,172.19.0.8,3,1,a0,3734,2
1.003268000,66,172.19.0.8,172.19.0.7,,,,,
1.003333000,70,172.19.0.7,172.19.0.6,4,,,,2
1.003450000,66,172.19.0.6,172.19.0.7,,,,,
1.003558000,70,172.19.0.8,172.19.0.7,4,,,,2
1.003583000,66,172.19.0.7,172.19.0.8,,,,,
2.002872000,76,172.19.0.6,172.19.0.7,3,1,a0,3434,3
2.002921000,66,172.19.0.7,172.19.0.6,,,,,
2.003739000,76,172.19.0.7,172.19.0.8,3,1,a0,3434,3
2.003854000,66,172.19.0.8,172.19.0.7,,,,,
2.003897000,70,172.19.0.7,172.19.0.6,4,,,,3
2.004001000,66,172.19.0.6,172.19.0.7,,,,,
2.004135000,70,172.19.0.8,172.19.0.7,4,,,,3
2.004157000,66,172.19.0.7,172.19.0.8,,,,,
3.002976000,76,172.19.0.6,172.19.0.7,3,1,a0,3937,4
3.003338000,76,172.19.0.7,172.19.0.8,3,1,a0,3937,4
3.003444000,70,172.19.0.7,172.19.0.6,4,,,,4
3.003547000,66,172.19.0.6,172.19.0.7,,,,,
3.004238000,70,172.19.0.8,172.19.0.7,4,,,,4
3.004264000,66,172.19.0.7,172.19.0.8,,,,,
4.007163000,76,172.19.0.6,172.19.0.7,3,1,a0,3332,5
4.007569000,76,172.19.0.7,172.19.0.8,3,1,a0,3332,5
4.007672000,70,172.19.0.7,172.19.0.6,4,,,,5
4.007722000,66,172.19.0.6,172.19.0.7,,,,,
4.008709000,70,172.19.0.8,172.19.0.7,4,,,,5
4.008733000,66,172.19.0.7,172.19.0.8,,,,,
5.004371000,76,172.19.0.6,172.19.0.7,3,1,a0,3335,6
5.004730000,76,172.19.0.7,172.19.0.8,3,1,a0,3335,6
5.004883000,70,172.19.0.7,172.19.0.6,4,,,,6
5.004937000,66,172.19.0.6,172.19.0.7,,,,,
5.005125000,70,172.19.0.8,172.19.0.7,4,,,,6
5.005151000,66,172.19.0.7,172.19.0.8,,,,,
6.005711000,76,172.19.0.6,172.19.0.7,3,1,a0,3430,7
6.006053000,76,172.19.0.7,172.19.0.8,3,1,a0,3430,7
6.006182000,70,172.19.0.7,172.19.0.6,4,,,,7
6.006259000,66,172.19.0.6,172.19.0.7,,,,,
6.006469000,70,172.19.0.8,172.19.0.7,4,,,,7
6.006494000,66,172.19.0.7,172.19.0.8,,,,,
7.006505000,76,172.19.0.6,172.19.0.7,3,1,a0,3531,8
7.006899000,76,172.19.0.7,172.19.0.8,3,1,a0,3531,8
7.007028000,70,172.19.0.7,172.19.0.6,4,,,,8
7.007360000,70,172.19.0.8,172.19.0.7,4,,,,8
7.007372000,66,172.19.0.6,172.19.0.7,,,,,
7.007384000,66,172.19.0.7,172.19.0.8,,,,,
8.010324000,76,172.19.0.6,172.19.0.7,3,1,a0,3430,9
8.010468000,76,172.19.0.7,172.19.0.8,3,1,a0,3430,9
8.010563000,70,172.19.0.7,172.19.0.6,4,,,,9
8.010616000,66,172.19.0.6,172.19.0.7,,,,,
8.012032000,70,172.19.0.8,172.19.0.7,4,,,,9
8.012080000,66,172.19.0.7,172.19.0.8,,,,,
9.010613000,76,172.19.0.6,172.19.0.7,3,1,a0,3936,10
9.011383000,76,172.19.0.7,172.19.0.8,3,1,a0,3936,10
9.011475000,70,172.19.0.7,172.19.0.6,4,,,,10
9.011529000,66,172.19.0.6,172.19.0.7,,,,,
9.012360000,70,172.19.0.8,172.19.0.7,4,,,,10
9.012386000,66,172.19.0.7,172.19.0.8,,,,,
10.010001000,76,172.19.0.6,172.19.0.7,3,1,a0,3636,11
10.010393000,76,172.19.0.7,172.19.0.8,3,1,a0,3636,11
10.010511000,70,172.19.0.7,172.19.0.6,4,,,,11
10.010566000,66,172.19.0.6,172.19.0.7,,,,,
10.010703000,70,172.19.0.8,172.19.0.7,4,,,,11
10.010737000,66,172.19.0.7,172.19.0.8,,,,,
11.010167000,76,172.19.0.6,172.19.0.7,3,1,a0,3330,12
11.010320000,76,172.19.0.7,172.19.0.8,3,1,a0,3330,12
11.010433000,70,172.19.0.7,172.19.0.6,4,,,,12
11.010491000,66,172.19.0.6,172.19.0.7,,,,,
11.010711000,70,172.19.0.8,172.19.0.7,4,,,,12
11.010744000,66,172.19.0.7,172.19.0.8,,,,,
