frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,42,,,,,,,
0.000045000,42,,,,,,,
0.000064000,42,,,,,,,
0.000118000,42,,,,,,,
1.535603000,42,,,,,,,
1.535806000,42,,,,,,,
1.535819000,42,,,,,,,
1.535831000,42,,,,,,,
8.637465000,76,172.19.0.6,172.19.0.7,3,2,a0,3933,1
8.637533000,66,172.19.0.7,172.19.0.6,,,,,
8.637758000,76,172.19.0.6,172.19.0.7,3,2,a0,3933,2
8.637787000,66,172.19.0.7,172.19.0.6,,,,,
8.637991000,70,172.19.0.7,172.19.0.6,5,,,,1
8.638279000,66,172.19.0.6,172.19.0.7,,,,,
8.638401000,70,172.19.0.6,172.19.0.7,6,,,,1
8.638441000,66,172.19.0.7,172.19.0.6,,,,,
8.638504000,70,172.19.0.7,172.19.0.6,5,,,,2
8.638764000,66,172.19.0.6,172.19.0.7,,,,,
8.638928000,76,172.19.0.7,172.19.0.8,3,2,a0,3933,1
8.638928000,70,172.19.0.6,172.19.0.7,6,,,,2
8.638959000,66,172.19.0.7,172.19.0.6,,,,,
8.639057000,66,172.19.0.8,172.19.0.7,,,,,
8.639133000,70,172.19.0.7,172.19.0.6,7,,,,1
8.639290000,66,172.19.0.6,172.19.0.7,,,,,
8.639471000,76,172.19.0.7,172.19.0.8,3,2,a0,3933,2
8.639551000,66,172.19.0.8,172.19.0.7,,,,,
8.639613000,70,172.19.0.7,172.19.0.6,7,,,,2
8.639773000,66,172.19.0.6,172.19.0.7,,,,,
8.639808000,70,172.19.0.8,172.19.0.7,5,,,,1
8.639839000,66,172.19.0.7,172.19.0.8,,,,,
8.639936000,70,172.19.0.7,172.19.0.8,6,,,,1
8.639999000,70,172.19.0.8,172.19.0.7,5,,,,2
8.640025000,66,172.19.0.7,172.19.0.8,,,,,
8.640146000,66,172.19.0.8,172.19.0.7,,,,,
8.641478000,76,172.19.0.6,172.19.0.7,3,2,a0,3933,3
8.641508000,66,172.19.0.7,172.19.0.6,,,,,
8.641742000,70,172.19.0.8,172.19.0.7,7,,,,1
8.641770000,66,172.19.0.7,172.19.0.8,,,,,
8.642602000,70,172.19.0.7,172.19.0.8,6,,,,2
8.642797000,66,172.19.0.8,172.19.0.7,,,,,
8.642914000,70,172.19.0.7,172.19.0.6,5,,,,3
8.642980000,66,172.19.0.6,172.19.0.7,,,,,
8.643154000,70,172.19.0.8,172.19.0.7,7,,,,2
8.643186000,66,172.19.0.7,172.19.0.8,,,,,
8.646859000,76,172.19.0.6,172.19.0.7,3,2,a0,3933,4
8.646903000,66,172.19.0.7,172.19.0.6,,,,,
8.647254000,70,172.19.0.6,172.19.0.7,6,,,,3
8.647282000,66,172.19.0.7,172.19.0.6,,,,,
8.647440000,76,172.19.0.6,172.19.0.7,3,2,a0,3933,5
8.647467000,66,172.19.0.7,172.19.0.6,,,,,
8.647857000,70,172.19.0.7,172.19.0.6,5,,,,4
8.647945000,66,172.19.0.6,172.19.0.7,,,,,
8.648101000,70,172.19.0.6,172.19.0.7,6,,,,4
