frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,42,,,,,,,
0.000022000,42,,,,,,,
0.000129000,74,172.19.0.9,172.19.0.8,,,,,
0.000175000,74,172.19.0.8,172.19.0.9,,,,,
0.000239000,66,172.19.0.9,172.19.0.8,,,,,
0.000441000,103,172.19.0.9,172.19.0.8,1,,,,
0.000465000,66,172.19.0.8,172.19.0.9,,,,,
0.000674000,70,172.19.0.8,172.19.0.9,2,,,,
0.000793000,66,172.19.0.9,172.19.0.8,,,,,
0.001195000,105,172.19.0.9,172.19.0.8,8,,a1^a2^a3^a4^a5^a6^a7,,1
0.001219000,66,172.19.0.8,172.19.0.9,,,,,
0.001742000,75,172.19.0.8,172.19.0.7,8,,a1,,3
0.001870000,66,172.19.0.7,172.19.0.8,,,,,
0.001982000,75,172.19.0.8,172.19.0.7,8,,a2,,4
0.002084000,66,172.19.0.7,172.19.0.8,,,,,
0.002152000,75,172.19.0.8,172.19.0.7,8,,a3,,5
0.002217000,66,172.19.0.7,172.19.0.8,,,,,
0.002259000,75,172.19.0.8,172.19.0.7,8,,a4,,6
0.002306000,66,172.19.0.7,172.19.0.8,,,,,
0.002371000,75,172.19.0.8,172.19.0.7,8,,a5,,7
0.002411000,71,172.19.0.7,172.19.0.8,9,,,,3
0.002434000,66,172.19.0.8,172.19.0.7,,,,,
0.002473000,77,172.19.0.8,172.19.0.9,9,,,,1
0.002485000,66,172.19.0.7,172.19.0.8,,,,,
0.002516000,84,172.19.0.8,172.19.0.7,8^8,,a6^a7,,8^9
0.002546000,66,172.19.0.9,172.19.0.8,,,,,
0.002575000,66,172.19.0.7,172.19.0.8,,,,,
0.002802000,71,172.19.0.7,172.19.0.8,9,,,,4
0.002824000,66,172.19.0.8,172.19.0.7,,,,,
0.003203000,71,172.19.0.7,172.19.0.8,9,,,,5
0.003224000,66,172.19.0.8,172.19.0.7,,,,,
0.003475000,71,172.19.0.7,172.19.0.8,9,,,,6
0.003519000,66,172.19.0.8,172.19.0.7,,,,,
0.003768000,71,172.19.0.7,172.19.0.8,9,,,,7
0.003787000,66,172.19.0.8,172.19.0.7,,,,,
0.004450000,71,172.19.0.7,172.19.0.8,9,,,,8
0.004473000,66,172.19.0.8,172.19.0.7,,,,,
0.004685000,71,172.19.0.7,172.19.0.8,9,,,,9
0.004704000,66,172.19.0.8,172.19.0.7,,,,,
0.612711000,74,172.19.0.7,172.19.0.8,,,,,
0.612751000,74,172.19.0.8,172.19.0.7,,,,,
0.612807000,66,172.19.0.7,172.19.0.8,,,,,
0.612917000,152,172.19.0.7,172.19.0.8,1,,,,
0.612936000,66,172.19.0.8,172.19.0.7,,,,,
0.613156000,70,172.19.0.8,172.19.0.7,2,,,,
0.613271000,66,172.19.0.7,172.19.0.8,,,,,
0.613704000,121,172.19.0.7,172.19.0.8,3,1,$SYS/broker/connection/b6f851f29bfc.b6->b7/state,31,1
0.613724000,66,172.19.0.8,172.19.0.7,,,,,
0.613826000,82,172.19.0.7,172.19.0.8,8,,exmp/temp,,2
0.613843000,66,172.19.0.8,172.19.0.7,,,,,
0.614545000,70,172.19.0.8,172.19.0.7,4,,,,1
0.614643000,66,172.19.0.7,172.19.0.8,,,,,
0.614991000,82,172.19.0.7,172.19.0.8,8,,exmp/temp,,3
0.615146000,66,172.19.0.8,172.19.0.7,,,,,
0.615247000,71,172.19.0.8,172.19.0.7,9,,,,2
0.615350000,66,172.19.0.7,172.19.0.8,,,,,
0.615509000,71,172.19.0.8,172.19.0.7,9,,,,3
0.615563000,66,172.19.0.7,172.19.0.8,,,,,
5.016441000,42,,,,,,,
5.016551000,42,,,,,,,
5.247874000,75,172.19.0.7,172.19.0.8,3,1,a3,38,1
5.248004000,66,172.19.0.8,172.19.0.7,,,,,
5.248324000,75,172.19.0.7,172.19.0.8,3,1,a1,38,2
