frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,75,172.19.0.6,172.19.0.5,8,,a0,,5
0.000094000,66,172.19.0.5,172.19.0.6,,,,,
0.000370000,75,172.19.0.5,172.19.0.4,8,,a0,,6
0.000498000,75,172.19.0.6,172.19.0.5,8,,a1,,6
0.000517000,71,172.19.0.5,172.19.0.6,9,,,,5
0.000592000,66,172.19.0.6,172.19.0.5,,,,,
0.001114000,71,172.19.0.5,172.19.0.6,9,,,,6
0.001205000,75,172.19.0.6,172.19.0.5,8,,a2,,7
0.001248000,71,172.19.0.4,172.19.0.5,9,,,,6
0.001286000,75,172.19.0.5,172.19.0.4,8,,a1,,7
0.001388000,71,172.19.0.5,172.19.0.6,9,,,,7
0.001458000,71,172.19.0.4,172.19.0.5,9,,,,7
0.001467000,66,172.19.0.6,172.19.0.5,,,,,
0.001493000,75,172.19.0.5,172.19.0.4,8,,a2,,8
0.001514000,75,172.19.0.6,172.19.0.5,8,,a3,,8
0.001653000,71,172.19.0.4,172.19.0.5,9,,,,8
0.001692000,66,172.19.0.5,172.19.0.4,,,,,
0.001837000,75,172.19.0.5,172.19.0.4,8,,a3,,9
0.002046000,71,172.19.0.5,172.19.0.6,9,,,,8
0.002134000,138,172.19.0.6,172.19.0.5,8^8^8^8^8^8^8^8,,a4^a5^a6^a7^a8^a9^b0^b1,,9^10^11^12^13^14^15^16
0.002346000,71,172.19.0.5,172.19.0.6,9,,,,9
0.002432000,102,172.19.0.6,172.19.0.5,8^8^8^8,,b2^b3^b4^b5,,17^18^19^20
0.002522000,71,172.19.0.4,172.19.0.5,9,,,,9
0.002576000,75,172.19.0.5,172.19.0.4,8,,a4,,10
0.002639000,71,172.19.0.5,172.19.0.6,9,,,,10
0.002723000,93,172.19.0.6,172.19.0.5,8^8^8,,b6^b7^b8,,21^22^23
0.002877000,71,172.19.0.4,172.19.0.5,9,,,,10
0.002897000,71,172.19.0.5,172.19.0.6,9,,,,11
0.002926000,84,172.19.0.5,172.19.0.4,8^8,,a5^a6,,11^12
0.002983000,93,172.19.0.6,172.19.0.5,8^8^8,,b9^c0^c1,,24^25^26
0.003204000,71,172.19.0.5,172.19.0.6,9,,,,12
0.003206000,71,172.19.0.4,172.19.0.5,9,,,,11
0.003258000,75,172.19.0.5,172.19.0.4,8,,a7,,13
0.003303000,120,172.19.0.6,172.19.0.5,8^8^8^8^8^8,,c2^c3^c4^c5^c6^c7,,27^28^29^30^31^32
0.003460000,71,172.19.0.5,172.19.0.6,9,,,,13
0.003462000,71,172.19.0.4,172.19.0.5,9,,,,12
0.003499000,75,172.19.0.5,172.19.0.4,8,,a8,,14
0.003545000,84,172.19.0.6,172.19.0.5,8^8,,c8^c9,,33^34
0.003663000,71,172.19.0.4,172.19.0.5,9,,,,13
0.003689000,66,172.19.0.5,172.19.0.4,,,,,
0.003742000,75,172.19.0.5,172.19.0.4,8,,a9,,15
0.003814000,71,172.19.0.5,172.19.0.6,9,,,,14
0.003881000,71,172.19.0.4,172.19.0.5,9,,,,14
0.003902000,111,172.19.0.6,172.19.0.5,8^8^8^8^8,,d0^d1^d2^d3^d4,,35^36^37^38^39
0.003907000,66,172.19.0.5,172.19.0.4,,,,,
0.004069000,71,172.19.0.4,172.19.0.5,9,,,,15
0.004091000,75,172.19.0.5,172.19.0.4,8,,b0,,16
0.004156000,66,172.19.0.5,172.19.0.4,,,,,
0.004226000,71,172.19.0.5,172.19.0.6,9,,,,15
0.004279000,71,172.19.0.4,172.19.0.5,9,,,,16
0.004305000,66,172.19.0.5,172.19.0.4,,,,,
0.004315000,75,172.19.0.6,172.19.0.5,8,,d5,,40
0.004548000,75,172.19.0.5,172.19.0.4,8,,b1,,17
0.004879000,71,172.19.0.5,172.19.0.6,9,,,,16
0.004916000,71,172.19.0.4,172.19.0.5,9,,,,17
0.004943000,66,172.19.0.5,172.19.0.4,,,,,
0.005093000,66,172.19.0.6,172.19.0.5,,,,,
0.005166000,75,172.19.0.6,172.19.0.5,8,,d6,,41
0.005342000,75,172.19.0.5,172.19.0.4,8,,b2,,18
0.005428000,71,172.19.0.5,172.19.0.6,9,,,,17
