frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,70,,
21.284933000,87,172.19.0.1,224.0.0.251
90.541871000,42,,
100.908179000,42,,
101.911839000,76,172.19.0.2,172.19.0.3
101.912722000,76,172.19.0.3,172.19.0.4
101.912888000,66,172.19.0.4,172.19.0.3
101.913729000,76,172.19.0.4,172.19.0.5
101.914105000,66,172.19.0.5,172.19.0.4
101.914186000,70,172.19.0.4,172.19.0.3
101.914300000,66,172.19.0.3,172.19.0.4
101.914691000,76,172.19.0.5,172.19.0.6
101.915327000,70,172.19.0.5,172.19.0.4
101.915362000,66,172.19.0.4,172.19.0.5
101.915943000,76,172.19.0.6,172.19.0.7
102.912364000,76,172.19.0.3,172.19.0.4
102.912461000,66,172.19.0.4,172.19.0.3
102.912838000,76,172.19.0.4,172.19.0.5
102.913060000,66,172.19.0.5,172.19.0.4
102.913391000,70,172.19.0.4,172.19.0.3
102.913625000,66,172.19.0.3,172.19.0.4
102.913955000,70,172.19.0.5,172.19.0.4
102.913984000,66,172.19.0.4,172.19.0.5
103.913967000,76,172.19.0.3,172.19.0.4
103.914060000,66,172.19.0.4,172.19.0.3
103.914288000,76,172.19.0.4,172.19.0.5
103.914467000,70,172.19.0.4,172.19.0.3
103.914613000,66,172.19.0.3,172.19.0.4
103.915060000,70,172.19.0.5,172.19.0.4
103.915086000,66,172.19.0.4,172.19.0.5
104.914057000,76,172.19.0.3,172.19.0.4
104.914602000,76,172.19.0.4,172.19.0.5
104.914950000,70,172.19.0.4,172.19.0.3
104.915031000,66,172.19.0.3,172.19.0.4
104.915536000,70,172.19.0.5,172.19.0.4
104.915563000,66,172.19.0.4,172.19.0.5
105.916665000,76,172.19.0.3,172.19.0.4
105.917635000,76,172.19.0.4,172.19.0.5
105.917804000,70,172.19.0.4,172.19.0.3
105.917938000,66,172.19.0.3,172.19.0.4
105.918397000,70,172.19.0.5,172.19.0.4
105.918423000,66,172.19.0.4,172.19.0.5
106.917293000,76,172.19.0.3,172.19.0.4
106.918099000,76,172.19.0.4,172.19.0.5
106.918233000,70,172.19.0.4,172.19.0.3
106.918409000,66,172.19.0.3,172.19.0.4
106.919124000,70,172.19.0.5,172.19.0.4
106.919152000,66,172.19.0.4,172.19.0.5
107.790610000,107,,
107.920259000,76,172.19.0.3,172.19.0.4
107.921280000,76,172.19.0.4,172.19.0.5
107.921505000,70,172.19.0.4,172.19.0.3
107.921657000,66,172.19.0.3,172.19.0.4
107.922633000,70,172.19.0.5,172.19.0.4
107.922659000,66,172.19.0.4,172.19.0.5
108.919218000,76,172.19.0.3,172.19.0.4
108.919706000,76,172.19.0.4,172.19.0.5
108.919826000,70,172.19.0.4,172.19.0.3
108.919952000,66,172.19.0.3,172.19.0.4
