frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,42,,
0.000069000,42,,
0.000094000,42,,
0.000146000,42,,
2.019116000,68,172.19.0.8,172.19.0.3
2.019643000,68,172.19.0.3,172.19.0.8
2.019802000,66,172.19.0.8,172.19.0.3
27.249153000,75,172.19.0.8,172.19.0.3
27.249897000,71,172.19.0.3,172.19.0.8
27.250022000,66,172.19.0.8,172.19.0.3
27.251113000,75,172.19.0.8,172.19.0.3
27.251459000,71,172.19.0.3,172.19.0.8
27.251638000,66,172.19.0.8,172.19.0.3
27.252381000,75,172.19.0.8,172.19.0.3
27.252717000,71,172.19.0.3,172.19.0.8
27.253034000,66,172.19.0.8,172.19.0.3
27.254383000,75,172.19.0.8,172.19.0.3
27.254765000,71,172.19.0.3,172.19.0.8
27.255105000,66,172.19.0.8,172.19.0.3
27.267429000,75,172.19.0.8,172.19.0.3
27.268213000,71,172.19.0.3,172.19.0.8
27.268296000,147,172.19.0.8,172.19.0.3
27.268475000,71,172.19.0.3,172.19.0.8
27.268551000,66,172.19.0.8,172.19.0.3
27.268676000,71,172.19.0.3,172.19.0.8
27.268728000,66,172.19.0.8,172.19.0.3
27.268895000,71,172.19.0.3,172.19.0.8
27.268962000,66,172.19.0.8,172.19.0.3
27.269031000,75,172.19.0.8,172.19.0.3
27.269166000,71,172.19.0.3,172.19.0.8
27.269238000,66,172.19.0.8,172.19.0.3
27.269634000,71,172.19.0.3,172.19.0.8
27.269708000,66,172.19.0.8,172.19.0.3
27.270019000,71,172.19.0.3,172.19.0.8
27.270075000,66,172.19.0.8,172.19.0.3
27.270272000,71,172.19.0.3,172.19.0.8
27.270381000,75,172.19.0.8,172.19.0.3
27.287870000,66,172.19.0.8,172.19.0.3
27.287908000,86,172.19.0.3,172.19.0.8
27.287973000,129,172.19.0.8,172.19.0.3
27.288553000,71,172.19.0.3,172.19.0.8
27.289445000,75,172.19.0.8,172.19.0.3
27.289480000,86,172.19.0.3,172.19.0.8
27.291179000,75,172.19.0.8,172.19.0.3
27.291213000,81,172.19.0.3,172.19.0.8
27.292810000,75,172.19.0.8,172.19.0.3
27.292845000,71,172.19.0.3,172.19.0.8
27.295178000,75,172.19.0.8,172.19.0.3
27.295212000,71,172.19.0.3,172.19.0.8
27.297235000,75,172.19.0.8,172.19.0.3
27.297269000,71,172.19.0.3,172.19.0.8
27.299139000,75,172.19.0.8,172.19.0.3
27.299171000,71,172.19.0.3,172.19.0.8
27.300833000,75,172.19.0.8,172.19.0.3
27.300884000,71,172.19.0.3,172.19.0.8
27.303248000,75,172.19.0.8,172.19.0.3
27.303282000,71,172.19.0.3,172.19.0.8
27.305345000,75,172.19.0.8,172.19.0.3
