frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,76,172.19.0.5,172.19.0.6,3,1,a0,3932,1
0.000096000,66,172.19.0.6,172.19.0.5,,,,,
0.000371000,76,172.19.0.6,172.19.0.7,3,1,a0,3932,1
0.000513000,66,172.19.0.7,172.19.0.6,,,,,
0.000567000,70,172.19.0.6,172.19.0.5,4,,,,1
0.000683000,66,172.19.0.5,172.19.0.6,,,,,
0.000867000,70,172.19.0.7,172.19.0.6,4,,,,1
0.000899000,66,172.19.0.6,172.19.0.7,,,,,
0.999771000,75,172.19.0.5,172.19.0.6,3,1,a0,32,2
0.999862000,66,172.19.0.6,172.19.0.5,,,,,
1.000094000,75,172.19.0.6,172.19.0.7,3,1,a0,32,2
1.000172000,66,172.19.0.7,172.19.0.6,,,,,
1.000211000,70,172.19.0.6,172.19.0.5,4,,,,2
1.000293000,66,172.19.0.5,172.19.0.6,,,,,
1.001047000,70,172.19.0.7,172.19.0.6,4,,,,2
1.001069000,66,172.19.0.6,172.19.0.7,,,,,
2.001377000,75,172.19.0.5,172.19.0.6,3,1,a0,37,3
2.001461000,66,172.19.0.6,172.19.0.5,,,,,
2.001738000,75,172.19.0.6,172.19.0.7,3,1,a0,37,3
2.001850000,66,172.19.0.7,172.19.0.6,,,,,
2.001891000,70,172.19.0.6,172.19.0.5,4,,,,3
2.001985000,66,172.19.0.5,172.19.0.6,,,,,
2.002601000,70,172.19.0.7,172.19.0.6,4,,,,3
2.002646000,66,172.19.0.6,172.19.0.7,,,,,
3.008125000,75,172.19.0.5,172.19.0.6,3,1,a0,35,4
3.009055000,75,172.19.0.6,172.19.0.7,3,1,a0,35,4
3.009212000,70,172.19.0.6,172.19.0.5,4,,,,4
3.009313000,66,172.19.0.5,172.19.0.6,,,,,
3.010141000,70,172.19.0.7,172.19.0.6,4,,,,4
3.010169000,66,172.19.0.6,172.19.0.7,,,,,
4.008090000,76,172.19.0.5,172.19.0.6,3,1,a0,3837,5
4.008593000,76,172.19.0.6,172.19.0.7,3,1,a0,3837,5
4.008766000,70,172.19.0.6,172.19.0.5,4,,,,5
4.008884000,66,172.19.0.5,172.19.0.6,,,,,
4.009553000,70,172.19.0.7,172.19.0.6,4,,,,5
4.009580000,66,172.19.0.6,172.19.0.7,,,,,
5.009845000,76,172.19.0.5,172.19.0.6,3,1,a0,3835,6
5.010930000,76,172.19.0.6,172.19.0.7,3,1,a0,3835,6
5.011061000,70,172.19.0.6,172.19.0.5,4,,,,6
5.011165000,66,172.19.0.5,172.19.0.6,,,,,
5.011553000,70,172.19.0.7,172.19.0.6,4,,,,6
5.011576000,66,172.19.0.6,172.19.0.7,,,,,
6.006496000,76,172.19.0.5,172.19.0.6,3,1,a0,3732,7
6.006837000,76,172.19.0.6,172.19.0.7,3,1,a0,3732,7
6.007022000,70,172.19.0.6,172.19.0.5,4,,,,7
6.007124000,66,172.19.0.5,172.19.0.6,,,,,
6.007425000,70,172.19.0.7,172.19.0.6,4,,,,7
6.007452000,66,172.19.0.6,172.19.0.7,,,,,
7.007323000,76,172.19.0.5,172.19.0.6,3,1,a0,3834,8
7.007683000,76,172.19.0.6,172.19.0.7,3,1,a0,3834,8
7.007832000,70,172.19.0.6,172.19.0.5,4,,,,8
7.007936000,66,172.19.0.5,172.19.0.6,,,,,
7.008171000,70,172.19.0.7,172.19.0.6,4,,,,8
7.008196000,66,172.19.0.6,172.19.0.7,,,,,
8.010435000,76,172.19.0.5,172.19.0.6,3,1,a0,3738,9
8.011524000,76,172.19.0.6,172.19.0.7,3,1,a0,3738,9
8.011665000,70,172.19.0.6,172.19.0.5,4,,,,9
8.011764000,66,172.19.0.5,172.19.0.6,,,,,
8.012605000,70,172.19.0.7,172.19.0.6,4,,,,9
8.012629000,66,172.19.0.6,172.19.0.7,,,,,
9.010188000,76,172.19.0.5,172.19.0.6,3,1,a0,3532,10
9.010620000,76,172.19.0.6,172.19.0.7,3,1,a0,3532,10
