"No.","Time","Source","Destination","Protocol","Length","Info"
"147","53.643588","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=294 Ack=133 Win=64256 Len=0 TSval=3504565655 TSecr=1728618786"
"148","54.641722","172.19.0.9","172.19.0.8","TCP","78","49258  >  8088 [PSH, ACK] Seq=294 Ack=133 Win=64256 Len=12 TSval=3504566654 TSecr=1728618786"
"149","54.642101","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=133 Ack=306 Win=65152 Len=4 TSval=1728619785 TSecr=3504566654 [TCP segment of a reassembled PDU]"
"150","54.642219","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=306 Ack=137 Win=64256 Len=0 TSval=3504566654 TSecr=1728619785"
"151","54.642413","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=306 Ack=137 Win=64256 Len=4 TSval=3504566654 TSecr=1728619785 [TCP segment of a reassembled PDU]"
"152","54.642629","172.19.0.8","172.19.0.7","TCP","76","8088  >  35696 [PSH, ACK] Seq=163 Ack=3 Win=509 Len=10 TSval=2488300744 TSecr=2826628053 [TCP segment of a reassembled PDU]"
"153","54.642767","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=3 Ack=173 Win=502 Len=0 TSval=2826629053 TSecr=2488300744"
"154","54.642807","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=137 Ack=310 Win=65152 Len=4 TSval=1728619786 TSecr=3504566654 [TCP segment of a reassembled PDU]"
"155","54.642891","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=310 Ack=141 Win=64256 Len=0 TSval=3504566655 TSecr=1728619786"
"156","55.642556","172.19.0.9","172.19.0.8","TCP","78","49258  >  8088 [PSH, ACK] Seq=310 Ack=141 Win=64256 Len=12 TSval=3504567654 TSecr=1728619786"
"157","55.643059","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=141 Ack=322 Win=65152 Len=4 TSval=1728620786 TSecr=3504567654 [TCP segment of a reassembled PDU]"
"158","55.643192","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=322 Ack=145 Win=64256 Len=0 TSval=3504567655 TSecr=1728620786"
"159","55.643377","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=322 Ack=145 Win=64256 Len=4 TSval=3504567655 TSecr=1728620786 [TCP segment of a reassembled PDU]"
"160","55.643647","172.19.0.8","172.19.0.7","TCP","76","8088  >  35696 [PSH, ACK] Seq=173 Ack=3 Win=509 Len=10 TSval=2488301745 TSecr=2826629053 [TCP segment of a reassembled PDU]"
"161","55.643793","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=3 Ack=183 Win=502 Len=0 TSval=2826630054 TSecr=2488301745"
"162","55.644239","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=145 Ack=326 Win=65152 Len=4 TSval=1728620787 TSecr=3504567655 [TCP segment of a reassembled PDU]"
"163","55.644347","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=326 Ack=149 Win=64256 Len=0 TSval=3504567656 TSecr=1728620787"
"164","56.645593","172.19.0.9","172.19.0.8","TCP","78","49258  >  8088 [PSH, ACK] Seq=326 Ack=149 Win=64256 Len=12 TSval=3504568658 TSecr=1728620787"
"165","56.645883","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=149 Ack=338 Win=65152 Len=4 TSval=1728621789 TSecr=3504568658 [TCP segment of a reassembled PDU]"
"166","56.646019","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=338 Ack=153 Win=64256 Len=0 TSval=3504568658 TSecr=1728621789"
"167","56.646283","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=338 Ack=153 Win=64256 Len=4 TSval=3504568658 TSecr=1728621789 [TCP segment of a reassembled PDU]"
"168","56.646630","172.19.0.8","172.19.0.7","TCP","76","8088  >  35696 [PSH, ACK] Seq=183 Ack=3 Win=509 Len=10 TSval=2488302748 TSecr=2826630054 [TCP segment of a reassembled PDU]"
"169","56.646755","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=3 Ack=193 Win=502 Len=0 TSval=2826631057 TSecr=2488302748"
"170","56.647154","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=153 Ack=342 Win=65152 Len=4 TSval=1728621790 TSecr=3504568658 [TCP segment of a reassembled PDU]"
"171","56.647281","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=342 Ack=157 Win=64256 Len=0 TSval=3504568659 TSecr=1728621790"
"172","57.646091","172.19.0.9","172.19.0.8","TCP","77","49258  >  8088 [PSH, ACK] Seq=342 Ack=157 Win=64256 Len=11 TSval=3504569658 TSecr=1728621790 [TCP segment of a reassembled PDU]"
"173","57.647263","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=157 Ack=353 Win=65152 Len=4 TSval=1728622790 TSecr=3504569658 [TCP segment of a reassembled PDU]"
"174","57.647435","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=353 Ack=161 Win=64256 Len=0 TSval=3504569659 TSecr=1728622790"
"175","57.649045","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=353 Ack=161 Win=64256 Len=4 TSval=3504569661 TSecr=1728622790 [TCP segment of a reassembled PDU]"
"176","57.650966","172.19.0.8","172.19.0.7","TCP","75","8088  >  35696 [PSH, ACK] Seq=193 Ack=3 Win=509 Len=9 TSval=2488303752 TSecr=2826631057 [TCP segment of a reassembled PDU]"
"177","57.651178","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=3 Ack=202 Win=502 Len=0 TSval=2826632061 TSecr=2488303752"
"178","57.651233","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=161 Ack=357 Win=65152 Len=4 TSval=1728622794 TSecr=3504569661 [TCP segment of a reassembled PDU]"
"179","57.651327","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=357 Ack=165 Win=64256 Len=0 TSval=3504569663 TSecr=1728622794"
"180","58.647115","172.19.0.9","172.19.0.8","TCP","78","49258  >  8088 [PSH, ACK] Seq=357 Ack=165 Win=64256 Len=12 TSval=3504570659 TSecr=1728622794"
"181","58.647973","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=165 Ack=369 Win=65152 Len=4 TSval=1728623791 TSecr=3504570659 [TCP segment of a reassembled PDU]"
"182","58.648170","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=369 Ack=169 Win=64256 Len=0 TSval=3504570660 TSecr=1728623791"
"183","58.648480","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=369 Ack=169 Win=64256 Len=4 TSval=3504570660 TSecr=1728623791 [TCP segment of a reassembled PDU]"
"184","58.649207","172.19.0.8","172.19.0.7","TCP","76","8088  >  35696 [PSH, ACK] Seq=202 Ack=3 Win=509 Len=10 TSval=2488304750 TSecr=2826632061 [TCP segment of a reassembled PDU]"
"185","58.649410","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=3 Ack=212 Win=502 Len=0 TSval=2826633059 TSecr=2488304750"
"186","58.649504","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=169 Ack=373 Win=65152 Len=4 TSval=1728623792 TSecr=3504570660 [TCP segment of a reassembled PDU]"
"187","58.649616","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=373 Ack=173 Win=64256 Len=0 TSval=3504570662 TSecr=1728623792"
"188","59.648297","172.19.0.9","172.19.0.8","TCP","78","49258  >  8088 [PSH, ACK] Seq=373 Ack=173 Win=64256 Len=12 TSval=3504571660 TSecr=1728623792"
"189","59.648792","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=173 Ack=385 Win=65152 Len=4 TSval=1728624792 TSecr=3504571660 [TCP segment of a reassembled PDU]"
"190","59.648928","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=385 Ack=177 Win=64256 Len=0 TSval=3504571661 TSecr=1728624792"
"191","59.649205","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=385 Ack=177 Win=64256 Len=4 TSval=3504571661 TSecr=1728624792 [TCP segment of a reassembled PDU]"
"192","59.649601","172.19.0.8","172.19.0.7","TCP","76","8088  >  35696 [PSH, ACK] Seq=212 Ack=3 Win=509 Len=10 TSval=2488305751 TSecr=2826633059 [TCP segment of a reassembled PDU]"
"193","59.649757","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=3 Ack=222 Win=502 Len=0 TSval=2826634060 TSecr=2488305751"
"194","59.649796","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=177 Ack=389 Win=65152 Len=4 TSval=1728624793 TSecr=3504571661 [TCP segment of a reassembled PDU]"
"195","59.692910","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=389 Ack=181 Win=64256 Len=0 TSval=3504571705 TSecr=1728624793"
"196","60.052799","172.19.0.7","172.19.0.8","TCP","68","35696  >  8088 [PSH, ACK] Seq=3 Ack=222 Win=502 Len=2 TSval=2826634463 TSecr=2488305751"
"197","60.053059","172.19.0.8","172.19.0.7","TCP","68","8088  >  35696 [PSH, ACK] Seq=222 Ack=5 Win=509 Len=2 TSval=2488306154 TSecr=2826634463 [TCP segment of a reassembled PDU]"
"198","60.053232","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=5 Ack=224 Win=502 Len=0 TSval=2826634463 TSecr=2488306154"
"199","60.649626","172.19.0.9","172.19.0.8","TCP","77","49258  >  8088 [PSH, ACK] Seq=389 Ack=181 Win=64256 Len=11 TSval=3504572662 TSecr=1728624793 [TCP segment of a reassembled PDU]"
"200","60.649975","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=181 Ack=400 Win=65152 Len=4 TSval=1728625793 TSecr=3504572662 [TCP segment of a reassembled PDU]"
"201","60.650101","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=400 Ack=185 Win=64256 Len=0 TSval=3504572662 TSecr=1728625793"
"202","60.650832","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=400 Ack=185 Win=64256 Len=4 TSval=3504572663 TSecr=1728625793 [TCP segment of a reassembled PDU]"
"203","60.651620","172.19.0.8","172.19.0.7","TCP","75","8088  >  35696 [PSH, ACK] Seq=224 Ack=5 Win=509 Len=9 TSval=2488306753 TSecr=2826634463 [TCP segment of a reassembled PDU]"
"204","60.651942","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=5 Ack=233 Win=502 Len=0 TSval=2826635062 TSecr=2488306753"
"205","60.651987","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=185 Ack=404 Win=65152 Len=4 TSval=1728625795 TSecr=3504572663 [TCP segment of a reassembled PDU]"
"206","60.652089","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=404 Ack=189 Win=64256 Len=0 TSval=3504572664 TSecr=1728625795"
"207","61.651153","172.19.0.9","172.19.0.8","TCP","78","49258  >  8088 [PSH, ACK] Seq=404 Ack=189 Win=64256 Len=12 TSval=3504573663 TSecr=1728625795"
"208","61.651948","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=189 Ack=416 Win=65152 Len=4 TSval=1728626795 TSecr=3504573663 [TCP segment of a reassembled PDU]"
"209","61.652040","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=416 Ack=193 Win=64256 Len=0 TSval=3504573664 TSecr=1728626795"
"210","61.652388","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=416 Ack=193 Win=64256 Len=4 TSval=3504573664 TSecr=1728626795 [TCP segment of a reassembled PDU]"
"211","61.652955","172.19.0.8","172.19.0.7","TCP","76","8088  >  35696 [PSH, ACK] Seq=233 Ack=5 Win=509 Len=10 TSval=2488307754 TSecr=2826635062 [TCP segment of a reassembled PDU]"
"212","61.653128","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=5 Ack=243 Win=502 Len=0 TSval=2826636063 TSecr=2488307754"
"213","61.653267","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=193 Ack=420 Win=65152 Len=4 TSval=1728626796 TSecr=3504573664 [TCP segment of a reassembled PDU]"
"214","61.653340","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=420 Ack=197 Win=64256 Len=0 TSval=3504573665 TSecr=1728626796"
"215","62.652747","172.19.0.9","172.19.0.8","TCP","78","49258  >  8088 [PSH, ACK] Seq=420 Ack=197 Win=64256 Len=12 TSval=3504574665 TSecr=1728626796"
"216","62.653448","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=197 Ack=432 Win=65152 Len=4 TSval=1728627796 TSecr=3504574665 [TCP segment of a reassembled PDU]"
"217","62.653583","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=432 Ack=201 Win=64256 Len=0 TSval=3504574665 TSecr=1728627796"
"218","62.653925","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=432 Ack=201 Win=64256 Len=4 TSval=3504574666 TSecr=1728627796 [TCP segment of a reassembled PDU]"
"219","62.654340","172.19.0.8","172.19.0.7","TCP","76","8088  >  35696 [PSH, ACK] Seq=243 Ack=5 Win=509 Len=10 TSval=2488308755 TSecr=2826636063 [TCP segment of a reassembled PDU]"
"220","62.654559","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=5 Ack=253 Win=502 Len=0 TSval=2826637064 TSecr=2488308755"
"221","62.654648","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=201 Ack=436 Win=65152 Len=4 TSval=1728627798 TSecr=3504574666 [TCP segment of a reassembled PDU]"
"222","62.654759","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=436 Ack=205 Win=64256 Len=0 TSval=3504574667 TSecr=1728627798"
"223","63.654066","172.19.0.9","172.19.0.8","TCP","78","49258  >  8088 [PSH, ACK] Seq=436 Ack=205 Win=64256 Len=12 TSval=3504575666 TSecr=1728627798"
"224","63.654681","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=205 Ack=448 Win=65152 Len=4 TSval=1728628798 TSecr=3504575666 [TCP segment of a reassembled PDU]"
"225","63.654817","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=448 Ack=209 Win=64256 Len=0 TSval=3504575667 TSecr=1728628798"
"226","63.655058","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=448 Ack=209 Win=64256 Len=4 TSval=3504575667 TSecr=1728628798 [TCP segment of a reassembled PDU]"
"227","63.655304","172.19.0.8","172.19.0.7","TCP","76","8088  >  35696 [PSH, ACK] Seq=253 Ack=5 Win=509 Len=10 TSval=2488309756 TSecr=2826637064 [TCP segment of a reassembled PDU]"
"228","63.655419","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=5 Ack=263 Win=502 Len=0 TSval=2826638065 TSecr=2488309756"
"229","63.655490","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=209 Ack=452 Win=65152 Len=4 TSval=1728628798 TSecr=3504575667 [TCP segment of a reassembled PDU]"
"230","63.655628","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=452 Ack=213 Win=64256 Len=0 TSval=3504575668 TSecr=1728628798"
"231","64.654727","172.19.0.9","172.19.0.8","TCP","78","49258  >  8088 [PSH, ACK] Seq=452 Ack=213 Win=64256 Len=12 TSval=3504576667 TSecr=1728628798"
"232","64.654945","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=213 Ack=464 Win=65152 Len=4 TSval=1728629798 TSecr=3504576667 [TCP segment of a reassembled PDU]"
"233","64.655063","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=464 Ack=217 Win=64256 Len=0 TSval=3504576667 TSecr=1728629798"
"234","64.655472","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=464 Ack=217 Win=64256 Len=4 TSval=3504576667 TSecr=1728629798 [TCP segment of a reassembled PDU]"
"235","64.655826","172.19.0.8","172.19.0.7","TCP","76","8088  >  35696 [PSH, ACK] Seq=263 Ack=5 Win=509 Len=10 TSval=2488310757 TSecr=2826638065 [TCP segment of a reassembled PDU]"
"236","64.655956","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=5 Ack=273 Win=502 Len=0 TSval=2826639066 TSecr=2488310757"
"237","64.656021","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=217 Ack=468 Win=65152 Len=4 TSval=1728629799 TSecr=3504576667 [TCP segment of a reassembled PDU]"
"238","64.656146","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=468 Ack=221 Win=64256 Len=0 TSval=3504576668 TSecr=1728629799"
"239","65.655702","172.19.0.9","172.19.0.8","TCP","78","49258  >  8088 [PSH, ACK] Seq=468 Ack=221 Win=64256 Len=12 TSval=3504577668 TSecr=1728629799"
"240","65.656287","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=221 Ack=480 Win=65152 Len=4 TSval=1728630799 TSecr=3504577668 [TCP segment of a reassembled PDU]"
"241","65.656421","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=480 Ack=225 Win=64256 Len=0 TSval=3504577668 TSecr=1728630799"
"242","65.656706","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=480 Ack=225 Win=64256 Len=4 TSval=3504577669 TSecr=1728630799 [TCP segment of a reassembled PDU]"
"243","65.656960","172.19.0.8","172.19.0.7","TCP","76","8088  >  35696 [PSH, ACK] Seq=273 Ack=5 Win=509 Len=10 TSval=2488311758 TSecr=2826639066 [TCP segment of a reassembled PDU]"
"244","65.657306","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=5 Ack=283 Win=502 Len=0 TSval=2826640067 TSecr=2488311758"
"245","65.657394","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=225 Ack=484 Win=65152 Len=4 TSval=1728630800 TSecr=3504577669 [TCP segment of a reassembled PDU]"
"246","65.657548","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=484 Ack=229 Win=64256 Len=0 TSval=3504577669 TSecr=1728630800"
"247","66.656306","172.19.0.9","172.19.0.8","TCP","78","49258  >  8088 [PSH, ACK] Seq=484 Ack=229 Win=64256 Len=12 TSval=3504578668 TSecr=1728630800"
"248","66.656750","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=229 Ack=496 Win=65152 Len=4 TSval=1728631800 TSecr=3504578668 [TCP segment of a reassembled PDU]"
"249","66.656903","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=496 Ack=233 Win=64256 Len=0 TSval=3504578669 TSecr=1728631800"
"250","66.657287","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=496 Ack=233 Win=64256 Len=4 TSval=3504578669 TSecr=1728631800 [TCP segment of a reassembled PDU]"
"251","66.657677","172.19.0.8","172.19.0.7","TCP","76","8088  >  35696 [PSH, ACK] Seq=283 Ack=5 Win=509 Len=10 TSval=2488312759 TSecr=2826640067 [TCP segment of a reassembled PDU]"
"252","66.657849","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=5 Ack=293 Win=502 Len=0 TSval=2826641068 TSecr=2488312759"
"253","66.657929","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=233 Ack=500 Win=65152 Len=4 TSval=1728631801 TSecr=3504578669 [TCP segment of a reassembled PDU]"
"254","66.658055","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=500 Ack=237 Win=64256 Len=0 TSval=3504578670 TSecr=1728631801"
"255","67.657466","172.19.0.9","172.19.0.8","TCP","78","49258  >  8088 [PSH, ACK] Seq=500 Ack=237 Win=64256 Len=12 TSval=3504579669 TSecr=1728631801"
"256","67.657703","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=237 Ack=512 Win=65152 Len=4 TSval=1728632801 TSecr=3504579669 [TCP segment of a reassembled PDU]"
"257","67.657781","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=512 Ack=241 Win=64256 Len=0 TSval=3504579670 TSecr=1728632801"
"258","67.657908","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=512 Ack=241 Win=64256 Len=4 TSval=3504579670 TSecr=1728632801 [TCP segment of a reassembled PDU]"
"259","67.658072","172.19.0.8","172.19.0.7","TCP","76","8088  >  35696 [PSH, ACK] Seq=293 Ack=5 Win=509 Len=10 TSval=2488313759 TSecr=2826641068 [TCP segment of a reassembled PDU]"
"260","67.658155","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=5 Ack=303 Win=502 Len=0 TSval=2826642068 TSecr=2488313759"
"261","67.658191","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=241 Ack=516 Win=65152 Len=4 TSval=1728632801 TSecr=3504579670 [TCP segment of a reassembled PDU]"
"262","67.658271","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=516 Ack=245 Win=64256 Len=0 TSval=3504579670 TSecr=1728632801"
"263","68.657993","172.19.0.9","172.19.0.8","TCP","78","49258  >  8088 [PSH, ACK] Seq=516 Ack=245 Win=64256 Len=12 TSval=3504580670 TSecr=1728632801"
"264","68.658222","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=245 Ack=528 Win=65152 Len=4 TSval=1728633801 TSecr=3504580670 [TCP segment of a reassembled PDU]"
"265","68.658296","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=528 Ack=249 Win=64256 Len=0 TSval=3504580670 TSecr=1728633801"
"266","68.658442","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=528 Ack=249 Win=64256 Len=4 TSval=3504580670 TSecr=1728633801 [TCP segment of a reassembled PDU]"
"267","68.658659","172.19.0.8","172.19.0.7","TCP","76","8088  >  35696 [PSH, ACK] Seq=303 Ack=5 Win=509 Len=10 TSval=2488314760 TSecr=2826642068 [TCP segment of a reassembled PDU]"
"268","68.658787","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=5 Ack=313 Win=502 Len=0 TSval=2826643069 TSecr=2488314760"
"269","68.659162","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=249 Ack=532 Win=65152 Len=4 TSval=1728633802 TSecr=3504580670 [TCP segment of a reassembled PDU]"
"270","68.659298","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=532 Ack=253 Win=64256 Len=0 TSval=3504580671 TSecr=1728633802"
"271","69.658867","172.19.0.9","172.19.0.8","TCP","78","49258  >  8088 [PSH, ACK] Seq=532 Ack=253 Win=64256 Len=12 TSval=3504581671 TSecr=1728633802"
"272","69.659091","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=253 Ack=544 Win=65152 Len=4 TSval=1728634802 TSecr=3504581671 [TCP segment of a reassembled PDU]"
"273","69.659179","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=544 Ack=257 Win=64256 Len=0 TSval=3504581671 TSecr=1728634802"
"274","69.659313","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=544 Ack=257 Win=64256 Len=4 TSval=3504581671 TSecr=1728634802 [TCP segment of a reassembled PDU]"
"275","69.659478","172.19.0.8","172.19.0.7","TCP","76","8088  >  35696 [PSH, ACK] Seq=313 Ack=5 Win=509 Len=10 TSval=2488315760 TSecr=2826643069 [TCP segment of a reassembled PDU]"
"276","69.659655","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=5 Ack=323 Win=502 Len=0 TSval=2826644070 TSecr=2488315760"
"277","69.660152","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=257 Ack=548 Win=65152 Len=4 TSval=1728634803 TSecr=3504581671 [TCP segment of a reassembled PDU]"
"278","69.660280","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=548 Ack=261 Win=64256 Len=0 TSval=3504581672 TSecr=1728634803"
"279","70.660780","172.19.0.9","172.19.0.8","TCP","78","49258  >  8088 [PSH, ACK] Seq=548 Ack=261 Win=64256 Len=12 TSval=3504582673 TSecr=1728634803"
"280","70.661490","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=261 Ack=560 Win=65152 Len=4 TSval=1728635804 TSecr=3504582673 [TCP segment of a reassembled PDU]"
"281","70.661601","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=560 Ack=265 Win=64256 Len=0 TSval=3504582673 TSecr=1728635804"
"282","70.662056","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=560 Ack=265 Win=64256 Len=4 TSval=3504582674 TSecr=1728635804 [TCP segment of a reassembled PDU]"
"283","70.662276","172.19.0.8","172.19.0.7","TCP","76","8088  >  35696 [PSH, ACK] Seq=323 Ack=5 Win=509 Len=10 TSval=2488316763 TSecr=2826644070 [TCP segment of a reassembled PDU]"
"284","70.662431","172.19.0.7","172.19.0.8","TCP","66","35696  >  8088 [ACK] Seq=5 Ack=333 Win=502 Len=0 TSval=2826645072 TSecr=2488316763"
"285","70.662475","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=265 Ack=564 Win=65152 Len=4 TSval=1728635805 TSecr=3504582674 [TCP segment of a reassembled PDU]"
"286","70.662640","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=564 Ack=269 Win=64256 Len=0 TSval=3504582674 TSecr=1728635805"
"287","71.661535","172.19.0.9","172.19.0.8","TCP","78","49258  >  8088 [PSH, ACK] Seq=564 Ack=269 Win=64256 Len=12 TSval=3504583673 TSecr=1728635805"
"288","71.662180","172.19.0.8","172.19.0.9","TCP","70","8088  >  49258 [PSH, ACK] Seq=269 Ack=576 Win=65152 Len=4 TSval=1728636805 TSecr=3504583673 [TCP segment of a reassembled PDU]"
"289","71.662328","172.19.0.9","172.19.0.8","TCP","66","49258  >  8088 [ACK] Seq=576 Ack=273 Win=64256 Len=0 TSval=3504583674 TSecr=1728636805"
"290","71.662659","172.19.0.9","172.19.0.8","TCP","70","49258  >  8088 [PSH, ACK] Seq=576 Ack=273 Win=64256 Len=4 TSval=3504583675 TSecr=1728636805 [TCP segment of a reassembled PDU]"
