frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,76,172.19.0.6,172.19.0.7,3,1,a0,3933,1
0.000071000,66,172.19.0.7,172.19.0.6,,,,,
0.000335000,76,172.19.0.7,172.19.0.8,3,1,a0,3933,1
0.000462000,66,172.19.0.8,172.19.0.7,,,,,
0.000514000,70,172.19.0.7,172.19.0.6,4,,,,1
0.000616000,66,172.19.0.6,172.19.0.7,,,,,
0.000787000,70,172.19.0.8,172.19.0.7,4,,,,1
0.000826000,66,172.19.0.7,172.19.0.8,,,,,
1.000699000,76,172.19.0.6,172.19.0.7,3,1,a0,3433,2
1.000815000,66,172.19.0.7,172.19.0.6,,,,,
1.001353000,76,172.19.0.7,172.19.0.8,3,1,a0,3433,2
1.001535000,66,172.19.0.8,172.19.0.7,,,,,
1.001594000,70,172.19.0.7,172.19.0.6,4,,,,2
1.001732000,66,172.19.0.6,172.19.0.7,,,,,
1.001896000,70,172.19.0.8,172.19.0.7,4,,,,2
1.001917000,66,172.19.0.7,172.19.0.8,,,,,
2.006993000,76,172.19.0.6,172.19.0.7,3,1,a0,3133,3
2.007173000,66,172.19.0.7,172.19.0.6,,,,,
2.007671000,76,172.19.0.7,172.19.0.8,3,1,a0,3133,3
2.007794000,66,172.19.0.8,172.19.0.7,,,,,
2.007845000,70,172.19.0.7,172.19.0.6,4,,,,3
2.007948000,66,172.19.0.6,172.19.0.7,,,,,
2.008183000,70,172.19.0.8,172.19.0.7,4,,,,3
2.008208000,66,172.19.0.7,172.19.0.8,,,,,
3.008014000,76,172.19.0.6,172.19.0.7,3,1,a0,3834,4
3.009147000,76,172.19.0.7,172.19.0.8,3,1,a0,3834,4
3.009288000,70,172.19.0.7,172.19.0.6,4,,,,4
3.009374000,66,172.19.0.6,172.19.0.7,,,,,
3.010445000,70,172.19.0.8,172.19.0.7,4,,,,4
3.010473000,66,172.19.0.7,172.19.0.8,,,,,
4.001911000,76,172.19.0.6,172.19.0.7,3,1,a0,3631,5
4.002262000,76,172.19.0.7,172.19.0.8,3,1,a0,3631,5
4.002408000,70,172.19.0.7,172.19.0.6,4,,,,5
4.002499000,66,172.19.0.6,172.19.0.7,,,,,
4.002645000,70,172.19.0.8,172.19.0.7,4,,,,5
4.002672000,66,172.19.0.7,172.19.0.8,,,,,
