frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,42,,
0.000265000,42,,
0.000268000,42,,
0.000279000,42,,
2.017874000,68,172.19.0.2,172.19.0.8
2.017961000,66,172.19.0.8,172.19.0.2
2.018305000,68,172.19.0.8,172.19.0.2
2.018331000,66,172.19.0.2,172.19.0.8
27.249309000,75,172.19.0.8,172.19.0.2
27.249900000,71,172.19.0.2,172.19.0.8
27.249966000,66,172.19.0.8,172.19.0.2
27.251039000,75,172.19.0.8,172.19.0.2
27.251979000,71,172.19.0.2,172.19.0.8
27.252061000,66,172.19.0.8,172.19.0.2
27.252562000,75,172.19.0.8,172.19.0.2
27.252977000,71,172.19.0.2,172.19.0.8
27.253036000,66,172.19.0.8,172.19.0.2
27.254532000,75,172.19.0.8,172.19.0.2
27.257340000,71,172.19.0.2,172.19.0.8
27.257403000,66,172.19.0.8,172.19.0.2
27.267643000,75,172.19.0.8,172.19.0.2
27.267957000,71,172.19.0.2,172.19.0.8
27.268036000,147,172.19.0.8,172.19.0.2
27.268250000,71,172.19.0.2,172.19.0.8
27.269164000,75,172.19.0.8,172.19.0.2
27.269203000,96,172.19.0.2,172.19.0.8
27.269677000,75,172.19.0.8,172.19.0.2
27.269814000,81,172.19.0.2,172.19.0.8
27.276499000,75,172.19.0.8,172.19.0.2
27.276535000,71,172.19.0.2,172.19.0.8
27.277999000,75,172.19.0.8,172.19.0.2
27.278034000,71,172.19.0.2,172.19.0.8
27.280779000,75,172.19.0.8,172.19.0.2
27.280814000,71,172.19.0.2,172.19.0.8
27.282228000,75,172.19.0.8,172.19.0.2
27.282262000,71,172.19.0.2,172.19.0.8
27.283541000,75,172.19.0.8,172.19.0.2
27.283575000,71,172.19.0.2,172.19.0.8
27.285692000,75,172.19.0.8,172.19.0.2
27.285727000,71,172.19.0.2,172.19.0.8
27.287687000,75,172.19.0.8,172.19.0.2
27.287723000,71,172.19.0.2,172.19.0.8
27.289527000,75,172.19.0.8,172.19.0.2
27.289562000,71,172.19.0.2,172.19.0.8
27.291317000,75,172.19.0.8,172.19.0.2
27.291351000,71,172.19.0.2,172.19.0.8
27.292918000,75,172.19.0.8,172.19.0.2
27.292953000,71,172.19.0.2,172.19.0.8
27.295310000,75,172.19.0.8,172.19.0.2
27.295344000,71,172.19.0.2,172.19.0.8
27.297353000,75,172.19.0.8,172.19.0.2
27.297388000,71,172.19.0.2,172.19.0.8
27.299276000,75,172.19.0.8,172.19.0.2
27.299310000,71,172.19.0.2,172.19.0.8
27.300976000,75,172.19.0.8,172.19.0.2
27.301010000,71,172.19.0.2,172.19.0.8
27.303307000,75,172.19.0.8,172.19.0.2
27.303341000,71,172.19.0.2,172.19.0.8
27.305504000,75,172.19.0.8,172.19.0.2
27.305538000,71,172.19.0.2,172.19.0.8
