frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,75,172.19.0.6,172.19.0.5,8,,a0,,5
0.000064000,66,172.19.0.5,172.19.0.6,,,,,
0.000289000,75,172.19.0.6,172.19.0.5,8,,a1,,6
0.000314000,66,172.19.0.5,172.19.0.6,,,,,
0.000496000,75,172.19.0.6,172.19.0.5,8,,a2,,7
0.000520000,66,172.19.0.5,172.19.0.6,,,,,
0.000522000,75,172.19.0.5,172.19.0.4,8,,a0,,6
0.000656000,75,172.19.0.6,172.19.0.5,8,,a3,,8
0.000677000,71,172.19.0.5,172.19.0.6,9,,,,5
0.000741000,66,172.19.0.6,172.19.0.5,,,,,
0.000898000,71,172.19.0.5,172.19.0.6,9,,,,6
0.000972000,84,172.19.0.6,172.19.0.5,8^8,,a4^a5,,9^10
0.001047000,71,172.19.0.5,172.19.0.6,9,,,,7
0.001105000,66,172.19.0.6,172.19.0.5,,,,,
0.001151000,75,172.19.0.6,172.19.0.5,8,,a6,,11
0.001259000,71,172.19.0.5,172.19.0.6,9,,,,8
0.001324000,71,172.19.0.4,172.19.0.5,9,,,,6
0.001336000,75,172.19.0.6,172.19.0.5,8,,a7,,12
0.001362000,93,172.19.0.5,172.19.0.4,8^8^8,,a1^a2^a3,,7^8^9
0.001408000,71,172.19.0.5,172.19.0.6,9,,,,9
0.001465000,66,172.19.0.6,172.19.0.5,,,,,
0.001491000,75,172.19.0.6,172.19.0.5,8,,a8,,13
0.001536000,71,172.19.0.4,172.19.0.5,9,,,,7
0.001573000,75,172.19.0.5,172.19.0.4,8,,a4,,10
0.001616000,71,172.19.0.5,172.19.0.6,9,,,,10
0.001712000,75,172.19.0.6,172.19.0.5,8,,a9,,14
0.001783000,71,172.19.0.4,172.19.0.5,9,,,,8
0.001821000,75,172.19.0.5,172.19.0.4,8,,a5,,11
0.001888000,71,172.19.0.5,172.19.0.6,9,,,,11
0.001956000,75,172.19.0.6,172.19.0.5,8,,b0,,15
0.001990000,71,172.19.0.4,172.19.0.5,9,,,,9
0.002031000,75,172.19.0.5,172.19.0.4,8,,a6,,12
0.002139000,71,172.19.0.4,172.19.0.5,9,,,,10
0.002167000,66,172.19.0.5,172.19.0.4,,,,,
0.002194000,75,172.19.0.5,172.19.0.4,8,,a7,,13
0.002256000,71,172.19.0.5,172.19.0.6,9,,,,12
0.002322000,120,172.19.0.6,172.19.0.5,8^8^8^8^8^8,,b1^b2^b3^b4^b5^b6,,16^17^18^19^20^21
0.002331000,71,172.19.0.4,172.19.0.5,9,,,,11
0.002357000,66,172.19.0.5,172.19.0.4,,,,,
0.002487000,75,172.19.0.5,172.19.0.4,8,,a8,,14
0.002521000,71,172.19.0.4,172.19.0.5,9,,,,12
0.002538000,71,172.19.0.5,172.19.0.6,9,,,,13
0.002545000,66,172.19.0.5,172.19.0.4,,,,,
0.002604000,111,172.19.0.6,172.19.0.5,8^8^8^8^8,,b7^b8^b9^c0^c1,,22^23^24^25^26
0.002754000,71,172.19.0.4,172.19.0.5,9,,,,13
0.002801000,75,172.19.0.5,172.19.0.4,8,,a9,,15
0.002866000,71,172.19.0.5,172.19.0.6,9,,,,14
0.002913000,71,172.19.0.4,172.19.0.5,9,,,,14
0.002940000,66,172.19.0.5,172.19.0.4,,,,,
0.002942000,102,172.19.0.6,172.19.0.5,8^8^8^8,,c2^c3^c4^c5,,27^28^29^30
0.003090000,75,172.19.0.5,172.19.0.4,8,,b0,,16
0.003151000,71,172.19.0.5,172.19.0.6,9,,,,15
0.003162000,71,172.19.0.4,172.19.0.5,9,,,,15
0.003189000,66,172.19.0.5,172.19.0.4,,,,,
0.003242000,111,172.19.0.6,172.19.0.5,8^8^8^8^8,,c6^c7^c8^c9^d0,,31^32^33^34^35
0.003326000,75,172.19.0.5,172.19.0.4,8,,b1,,17
0.003387000,71,172.19.0.5,172.19.0.6,9,,,,16
0.003396000,71,172.19.0.4,172.19.0.5,9,,,,16
0.003422000,66,172.19.0.5,172.19.0.4,,,,,
0.003518000,75,172.19.0.6,172.19.0.5,8,,d1,,36
0.003551000,75,172.19.0.5,172.19.0.4,8,,b2,,18
0.003613000,71,172.19.0.5,172.19.0.6,9,,,,17
0.003623000,71,172.19.0.4,172.19.0.5,9,,,,17
0.003954000,75,172.19.0.5,172.19.0.4,8,,b3,,19
0.004269000,71,172.19.0.4,172.19.0.5,9,,,,18
0.004310000,84,172.19.0.5,172.19.0.4,8^8,,b4^b5,,20^21
0.004484000,71,172.19.0.4,172.19.0.5,9,,,,19
0.004522000,75,172.19.0.5,172.19.0.4,8,,b6,,22
0.004945000,71,172.19.0.4,172.19.0.5,9,,,,20
0.004996000,93,172.19.0.5,172.19.0.4,8^8^8,,b7^b8^b9,,23^24^25
0.005452000,71,172.19.0.4,172.19.0.5,9,,,,21
0.005512000,75,172.19.0.5,172.19.0.4,8,,c0,,26
0.005878000,71,172.19.0.4,172.19.0.5,9,,,,22
0.005930000,84,172.19.0.5,172.19.0.4,8^8,,c1^c2,,27^28
0.006085000,66,172.19.0.6,172.19.0.5,,,,,
