frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,75,172.19.0.6,172.19.0.5,8,,a0,,5
0.000098000,66,172.19.0.5,172.19.0.6,,,,,
0.000586000,75,172.19.0.5,172.19.0.4,8,,a0,,6
0.000621000,75,172.19.0.6,172.19.0.5,8,,a1,,6
0.000647000,66,172.19.0.5,172.19.0.6,,,,,
0.000724000,71,172.19.0.5,172.19.0.6,9,,,,5
0.000790000,66,172.19.0.6,172.19.0.5,,,,,
0.000840000,75,172.19.0.6,172.19.0.5,8,,a2,,7
0.000931000,71,172.19.0.5,172.19.0.6,9,,,,6
0.000986000,66,172.19.0.6,172.19.0.5,,,,,
0.001012000,75,172.19.0.6,172.19.0.5,8,,a3,,8
0.001142000,71,172.19.0.5,172.19.0.6,9,,,,7
0.001209000,75,172.19.0.6,172.19.0.5,8,,a4,,9
0.001334000,71,172.19.0.5,172.19.0.6,9,,,,8
0.001397000,84,172.19.0.6,172.19.0.5,8^8,,a5^a6,,10^11
0.001521000,71,172.19.0.5,172.19.0.6,9,,,,9
0.001577000,66,172.19.0.6,172.19.0.5,,,,,
0.001700000,71,172.19.0.5,172.19.0.6,9,,,,10
0.001753000,66,172.19.0.6,172.19.0.5,,,,,
0.001875000,71,172.19.0.4,172.19.0.5,9,,,,6
0.001878000,71,172.19.0.5,172.19.0.6,9,,,,11
0.001912000,120,172.19.0.5,172.19.0.4,8^8^8^8^8^8,,a1^a2^a3^a4^a5^a6,,7^8^9^10^11^12
0.001931000,66,172.19.0.6,172.19.0.5,,,,,
0.002091000,71,172.19.0.4,172.19.0.5,9,,,,7
0.002128000,66,172.19.0.5,172.19.0.4,,,,,
0.002329000,71,172.19.0.4,172.19.0.5,9,,,,8
0.002362000,66,172.19.0.5,172.19.0.4,,,,,
0.003459000,71,172.19.0.4,172.19.0.5,9,,,,9
0.003492000,66,172.19.0.5,172.19.0.4,,,,,
0.003816000,71,172.19.0.4,172.19.0.5,9,,,,10
0.003847000,66,172.19.0.5,172.19.0.4,,,,,
0.004364000,71,172.19.0.4,172.19.0.5,9,,,,11
0.004392000,66,172.19.0.5,172.19.0.4,,,,,
0.004735000,71,172.19.0.4,172.19.0.5,9,,,,12
0.004778000,66,172.19.0.5,172.19.0.4,,,,,
5.246574000,76,172.19.0.4,172.19.0.5,3,1,a1,3337,1
5.246648000,66,172.19.0.5,172.19.0.4,,,,,
5.246895000,76,172.19.0.4,172.19.0.5,3,1,a0,3337,2
5.246919000,66,172.19.0.5,172.19.0.4,,,,,
5.246921000,76,172.19.0.5,172.19.0.6,3,1,a1,3337,1
5.247037000,66,172.19.0.6,172.19.0.5,,,,,
5.247084000,70,172.19.0.5,172.19.0.4,4,,,,1
5.247257000,76,172.19.0.5,172.19.0.6,3,1,a0,3337,2
