frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,68,172.19.0.4,172.19.0.8
0.000306000,68,172.19.0.8,172.19.0.4
0.000330000,66,172.19.0.4,172.19.0.8
5.238064000,42,,
5.238128000,42,,
14.922681000,75,172.19.0.8,172.19.0.4
14.923300000,71,172.19.0.4,172.19.0.8
14.923391000,66,172.19.0.8,172.19.0.4
59.973132000,68,172.19.0.4,172.19.0.8
59.973522000,68,172.19.0.8,172.19.0.4
59.973545000,66,172.19.0.4,172.19.0.8
65.141332000,42,,
65.141467000,42,,
65.141623000,42,,
65.141635000,42,,
74.950830000,68,172.19.0.8,172.19.0.4
74.951492000,68,172.19.0.4,172.19.0.8
74.951589000,66,172.19.0.8,172.19.0.4
119.982366000,68,172.19.0.4,172.19.0.8
119.982640000,68,172.19.0.8,172.19.0.4
119.982719000,66,172.19.0.4,172.19.0.8
125.045396000,42,,
125.045474000,42,,
125.045487000,42,,
125.045559000,42,,
134.965617000,68,172.19.0.8,172.19.0.4
134.966691000,68,172.19.0.4,172.19.0.8
134.966753000,66,172.19.0.8,172.19.0.4
