frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,82,172.19.0.6,172.19.0.7,8,,exmp/temp,,3
0.000068000,66,172.19.0.7,172.19.0.6,,,,,
0.000403000,71,172.19.0.7,172.19.0.6,9,,,,3
0.000485000,66,172.19.0.6,172.19.0.7,,,,,
1.657691000,75,172.19.0.8,172.19.0.7,8,,a0,,3
1.657777000,66,172.19.0.7,172.19.0.8,,,,,
1.658179000,75,172.19.0.8,172.19.0.7,8,,a1,,4
1.658187000,75,172.19.0.7,172.19.0.6,8,,a0,,4
1.658209000,66,172.19.0.7,172.19.0.8,,,,,
1.658299000,66,172.19.0.6,172.19.0.7,,,,,
1.658303000,75,172.19.0.8,172.19.0.7,8,,a2,,5
1.658331000,66,172.19.0.7,172.19.0.8,,,,,
1.658360000,71,172.19.0.7,172.19.0.8,9,,,,3
1.658421000,75,172.19.0.8,172.19.0.7,8,,a3,,6
1.658455000,66,172.19.0.7,172.19.0.8,,,,,
1.658467000,66,172.19.0.8,172.19.0.7,,,,,
1.658528000,75,172.19.0.8,172.19.0.7,8,,a4,,7
1.658551000,75,172.19.0.7,172.19.0.6,8,,a1,,5
1.658556000,66,172.19.0.7,172.19.0.8,,,,,
1.658607000,66,172.19.0.6,172.19.0.7,,,,,
1.658647000,75,172.19.0.8,172.19.0.7,8,,a5,,8
1.658664000,71,172.19.0.7,172.19.0.8,9,,,,4
1.658706000,66,172.19.0.7,172.19.0.8,,,,,
1.658738000,66,172.19.0.8,172.19.0.7,,,,,
1.658745000,71,172.19.0.6,172.19.0.7,9,,,,4
1.658772000,66,172.19.0.7,172.19.0.6,,,,,
1.658900000,75,172.19.0.8,172.19.0.7,8,,a6,,9
1.658833000,75,172.19.0.7,172.19.0.6,8,,a2,,6
1.658895000,71,172.19.0.7,172.19.0.8,9,,,,5
1.658908000,66,172.19.0.6,172.19.0.7,,,,,
1.658966000,66,172.19.0.8,172.19.0.7,,,,,
1.658992000,66,172.19.0.7,172.19.0.8,,,,,
1.659109000,71,172.19.0.6,172.19.0.7,9,,,,5
1.659134000,66,172.19.0.7,172.19.0.6,,,,,
1.659168000,75,172.19.0.7,172.19.0.6,8,,a3,,7
1.659226000,66,172.19.0.6,172.19.0.7,,,,,
1.659274000,71,172.19.0.7,172.19.0.8,9,,,,6
1.659329000,66,172.19.0.8,172.19.0.7,,,,,
1.659354000,71,172.19.0.6,172.19.0.7,9,,,,6
1.659381000,66,172.19.0.7,172.19.0.6,,,,,
1.659517000,75,172.19.0.7,172.19.0.6,8,,a4,,8
1.659545000,71,172.19.0.6,172.19.0.7,9,,,,7
1.659568000,71,172.19.0.7,172.19.0.8,9,,,,7
1.659570000,66,172.19.0.7,172.19.0.6,,,,,
1.659625000,66,172.19.0.6,172.19.0.7,,,,,
1.659678000,66,172.19.0.8,172.19.0.7,,,,,
1.659833000,75,172.19.0.7,172.19.0.6,8,,a5,,9
1.659904000,66,172.19.0.6,172.19.0.7,,,,,
1.659953000,71,172.19.0.7,172.19.0.8,9,,,,8
1.660007000,66,172.19.0.8,172.19.0.7,,,,,
1.660152000,75,172.19.0.7,172.19.0.6,8,,a6,,10
1.660205000,66,172.19.0.6,172.19.0.7,,,,,
