frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,75,172.19.0.2,172.19.0.3,8,,a0,,3
0.000104000,66,172.19.0.3,172.19.0.2,,,,,
0.000214000,75,172.19.0.2,172.19.0.3,8,,a1,,4
0.000251000,66,172.19.0.3,172.19.0.2,,,,,
0.000353000,75,172.19.0.2,172.19.0.3,8,,a2,,5
0.000382000,66,172.19.0.3,172.19.0.2,,,,,
0.000481000,75,172.19.0.2,172.19.0.3,8,,a3,,6
0.000485000,75,172.19.0.3,172.19.0.4,8,,a0,,4
0.000505000,66,172.19.0.3,172.19.0.2,,,,,
0.000590000,75,172.19.0.2,172.19.0.3,8,,a4,,7
0.000614000,66,172.19.0.3,172.19.0.2,,,,,
0.000618000,66,172.19.0.4,172.19.0.3,,,,,
0.000695000,71,172.19.0.3,172.19.0.2,9,,,,3
0.000702000,75,172.19.0.2,172.19.0.3,8,,a5,,8
0.000752000,66,172.19.0.3,172.19.0.2,,,,,
0.000769000,66,172.19.0.2,172.19.0.3,,,,,
0.000839000,75,172.19.0.2,172.19.0.3,8,,a6,,9
0.000878000,66,172.19.0.3,172.19.0.2,,,,,
0.000965000,102,172.19.0.2,172.19.0.3,8^8^8^8,,a7^a8^a9^b0,,10^11^12^13
0.000999000,66,172.19.0.3,172.19.0.2,,,,,
0.001095000,102,172.19.0.2,172.19.0.3,8^8^8^8,,b1^b2^b3^b4,,14^15^16^17
0.001127000,71,172.19.0.4,172.19.0.3,9,,,,4
0.001135000,66,172.19.0.3,172.19.0.2,,,,,
0.001161000,66,172.19.0.3,172.19.0.4,,,,,
0.001221000,75,172.19.0.2,172.19.0.3,8,,b5,,18
0.001255000,66,172.19.0.3,172.19.0.2,,,,,
0.001351000,102,172.19.0.2,172.19.0.3,8^8^8^8,,b6^b7^b8^b9,,19^20^21^22
0.001386000,66,172.19.0.3,172.19.0.2,,,,,
0.001464000,102,172.19.0.2,172.19.0.3,8^8^8^8,,c0^c1^c2^c3,,23^24^25^26
0.001467000,75,172.19.0.3,172.19.0.4,8,,a1,,5
0.001488000,66,172.19.0.3,172.19.0.2,,,,,
0.001571000,75,172.19.0.2,172.19.0.3,8,,c4,,27
0.001595000,66,172.19.0.3,172.19.0.2,,,,,
0.001615000,66,172.19.0.4,172.19.0.3,,,,,
0.001675000,71,172.19.0.3,172.19.0.2,9,,,,4
0.001680000,75,172.19.0.2,172.19.0.3,8,,c5,,28
0.001740000,66,172.19.0.2,172.19.0.3,,,,,
0.001770000,66,172.19.0.3,172.19.0.2,,,,,
0.001856000,102,172.19.0.2,172.19.0.3,8^8^8^8,,c6^c7^c8^c9,,29^30^31^32
0.001933000,75,172.19.0.3,172.19.0.4,8,,a2,,6
0.002002000,66,172.19.0.4,172.19.0.3,,,,,
0.002065000,71,172.19.0.3,172.19.0.2,9,,,,5
0.002153000,129,172.19.0.2,172.19.0.3,8^8^8^8^8^8^8,,d0^d1^d2^d3^d4^d5^d6,,33^34^35^36^37^38^39
0.002489000,75,172.19.0.3,172.19.0.4,8,,a3,,7
0.002556000,66,172.19.0.4,172.19.0.3,,,,,
0.002627000,71,172.19.0.3,172.19.0.2,9,,,,6
0.002701000,156,172.19.0.2,172.19.0.3,8^8^8^8^8^8^8^8^8^8,,d7^d8^d9^e0^e1^e2^e3^e4^e5^e6,,40^41^42^43^44^45^46^47^48^49
0.002931000,75,172.19.0.3,172.19.0.4,8,,a4,,8
0.002990000,66,172.19.0.4,172.19.0.3,,,,,
0.003021000,71,172.19.0.4,172.19.0.3,9,,,,5
0.003040000,71,172.19.0.3,172.19.0.2,9,,,,7
0.003047000,66,172.19.0.3,172.19.0.4,,,,,
0.003107000,147,172.19.0.2,172.19.0.3,8^8^8^8^8^8^8^8^8,,e7^e8^e9^f0^f1^f2^f3^f4^f5,,50^51^52^53^54^55^56^57^58
