frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,42,,
5.251958000,74,172.19.0.10,172.19.0.2
5.252008000,74,172.19.0.2,172.19.0.10
5.252062000,66,172.19.0.10,172.19.0.2
5.252157000,74,172.19.0.10,172.19.0.2
5.252205000,74,172.19.0.2,172.19.0.10
5.252267000,66,172.19.0.10,172.19.0.2
5.252518000,103,172.19.0.10,172.19.0.2
5.252557000,103,172.19.0.10,172.19.0.2
5.252566000,66,172.19.0.2,172.19.0.10
5.252588000,66,172.19.0.2,172.19.0.10
5.253235000,74,172.19.0.10,172.19.0.2
5.253274000,74,172.19.0.2,172.19.0.10
5.253320000,66,172.19.0.10,172.19.0.2
5.253370000,70,172.19.0.2,172.19.0.10
5.253473000,70,172.19.0.2,172.19.0.10
5.253533000,66,172.19.0.10,172.19.0.2
5.253555000,103,172.19.0.10,172.19.0.2
5.253571000,66,172.19.0.10,172.19.0.2
5.253580000,66,172.19.0.2,172.19.0.10
5.253799000,70,172.19.0.2,172.19.0.10
5.253833000,66,172.19.0.10,172.19.0.2
5.254450000,74,172.19.0.10,172.19.0.2
5.254521000,74,172.19.0.2,172.19.0.10
5.254550000,74,172.19.0.10,172.19.0.2
5.254659000,74,172.19.0.2,172.19.0.10
5.254663000,66,172.19.0.10,172.19.0.2
5.254715000,66,172.19.0.10,172.19.0.2
5.254929000,74,172.19.0.10,172.19.0.2
5.254961000,74,172.19.0.2,172.19.0.10
5.254991000,103,172.19.0.10,172.19.0.2
5.255000000,66,172.19.0.10,172.19.0.2
5.255022000,103,172.19.0.10,172.19.0.2
5.255067000,66,172.19.0.2,172.19.0.10
5.255067000,66,172.19.0.2,172.19.0.10
5.255185000,103,172.19.0.10,172.19.0.2
5.255190000,70,172.19.0.2,172.19.0.10
5.255205000,66,172.19.0.2,172.19.0.10
5.255222000,66,172.19.0.10,172.19.0.2
5.255343000,70,172.19.0.2,172.19.0.10
5.255389000,66,172.19.0.10,172.19.0.2
5.255405000,74,172.19.0.10,172.19.0.2
5.255440000,74,172.19.0.2,172.19.0.10
5.255513000,70,172.19.0.2,172.19.0.10
5.255515000,66,172.19.0.10,172.19.0.2
5.255551000,66,172.19.0.10,172.19.0.2
5.255740000,103,172.19.0.10,172.19.0.2
5.255844000,66,172.19.0.2,172.19.0.10
5.255949000,70,172.19.0.2,172.19.0.10
5.255979000,66,172.19.0.10,172.19.0.2
6.254976000,76,172.19.0.10,172.19.0.2
6.254977000,76,172.19.0.10,172.19.0.2
6.255018000,76,172.19.0.10,172.19.0.2
