frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,42,,,,,,,
6.268758000,76,172.19.0.7,172.19.0.8,3,1,a1,3231,1
6.268950000,66,172.19.0.8,172.19.0.7,,,,,
6.269172000,70,172.19.0.8,172.19.0.7,4,,,,1
6.269218000,66,172.19.0.7,172.19.0.8,,,,,
7.267706000,76,172.19.0.7,172.19.0.8,3,1,a1,3437,2
7.267775000,66,172.19.0.8,172.19.0.7,,,,,
7.268020000,70,172.19.0.8,172.19.0.7,4,,,,2
7.268103000,66,172.19.0.7,172.19.0.8,,,,,
8.269059000,76,172.19.0.7,172.19.0.8,3,1,a1,3130,3
8.269151000,66,172.19.0.8,172.19.0.7,,,,,
8.269532000,70,172.19.0.8,172.19.0.7,4,,,,3
8.269675000,66,172.19.0.7,172.19.0.8,,,,,
9.270564000,75,172.19.0.7,172.19.0.8,3,1,a1,30,4
9.271127000,70,172.19.0.8,172.19.0.7,4,,,,4
9.271286000,66,172.19.0.7,172.19.0.8,,,,,
10.270961000,76,172.19.0.7,172.19.0.8,3,1,a1,3134,5
10.271238000,70,172.19.0.8,172.19.0.7,4,,,,5
10.271316000,66,172.19.0.7,172.19.0.8,,,,,
11.272603000,76,172.19.0.7,172.19.0.8,3,1,a1,3830,6
11.272734000,70,172.19.0.8,172.19.0.7,4,,,,6
11.272776000,66,172.19.0.7,172.19.0.8,,,,,
12.272926000,76,172.19.0.7,172.19.0.8,3,1,a1,3631,7
12.273088000,70,172.19.0.8,172.19.0.7,4,,,,7
12.273133000,66,172.19.0.7,172.19.0.8,,,,,
13.274545000,76,172.19.0.7,172.19.0.8,3,1,a1,3136,8
13.274895000,70,172.19.0.8,172.19.0.7,4,,,,8
13.274977000,66,172.19.0.7,172.19.0.8,,,,,
14.274897000,76,172.19.0.7,172.19.0.8,3,1,a1,3634,9
14.275257000,70,172.19.0.8,172.19.0.7,4,,,,9
14.275338000,66,172.19.0.7,172.19.0.8,,,,,
15.277020000,76,172.19.0.7,172.19.0.8,3,1,a1,3638,10
15.278060000,70,172.19.0.8,172.19.0.7,4,,,,10
15.278167000,66,172.19.0.7,172.19.0.8,,,,,
16.278471000,76,172.19.0.7,172.19.0.8,3,1,a1,3134,11
16.279440000,70,172.19.0.8,172.19.0.7,4,,,,11
16.279541000,66,172.19.0.7,172.19.0.8,,,,,
17.281872000,76,172.19.0.7,172.19.0.8,3,1,a1,3539,12
17.282002000,70,172.19.0.8,172.19.0.7,4,,,,12
17.282085000,66,172.19.0.7,172.19.0.8,,,,,
18.282559000,76,172.19.0.7,172.19.0.8,3,1,a1,3434,13
18.282861000,70,172.19.0.8,172.19.0.7,4,,,,13
18.282943000,66,172.19.0.7,172.19.0.8,,,,,
19.281549000,76,172.19.0.7,172.19.0.8,3,1,a1,3930,14
19.281692000,70,172.19.0.8,172.19.0.7,4,,,,14
19.281734000,66,172.19.0.7,172.19.0.8,,,,,
20.284779000,76,172.19.0.7,172.19.0.8,3,1,a1,3434,15
20.285093000,70,172.19.0.8,172.19.0.7,4,,,,15
20.285195000,66,172.19.0.7,172.19.0.8,,,,,
21.283627000,76,172.19.0.7,172.19.0.8,3,1,a1,3835,16
21.283992000,70,172.19.0.8,172.19.0.7,4,,,,16
21.284132000,66,172.19.0.7,172.19.0.8,,,,,
22.285917000,76,172.19.0.7,172.19.0.8,3,1,a1,3437,17
22.286339000,70,172.19.0.8,172.19.0.7,4,,,,17
22.286387000,66,172.19.0.7,172.19.0.8,,,,,
23.285469000,76,172.19.0.7,172.19.0.8,3,1,a1,3434,18
