frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,74,172.19.0.6,172.19.0.7,,,,,
0.000061000,74,172.19.0.7,172.19.0.6,,,,,
0.000153000,66,172.19.0.6,172.19.0.7,,,,,
0.000307000,152,172.19.0.6,172.19.0.7,1,,,,
0.000340000,66,172.19.0.7,172.19.0.6,,,,,
0.000868000,70,172.19.0.7,172.19.0.6,2,,,,
0.001424000,82,172.19.0.6,172.19.0.7,8,,exmp/temp,,2
0.001465000,66,172.19.0.7,172.19.0.6,,,,,
0.001885000,66,172.19.0.6,172.19.0.7,,,,,
0.001936000,71,172.19.0.7,172.19.0.6,9,,,,2
0.002035000,66,172.19.0.6,172.19.0.7,,,,,
0.002481000,121,172.19.0.6,172.19.0.7,3,1,$SYS/broker/connection/a764eefaafad.b5->b6/state,31,3
0.002510000,66,172.19.0.7,172.19.0.6,,,,,
0.002681000,82,172.19.0.6,172.19.0.7,8,,exmp/temp,,4
0.002717000,66,172.19.0.7,172.19.0.6,,,,,
0.002898000,70,172.19.0.7,172.19.0.6,4,,,,3
0.002984000,66,172.19.0.6,172.19.0.7,,,,,
0.003119000,71,172.19.0.7,172.19.0.6,9,,,,4
0.003214000,66,172.19.0.6,172.19.0.7,,,,,
2.470572000,75,172.19.0.8,172.19.0.7,8,,a0,,3
2.470664000,66,172.19.0.7,172.19.0.8,,,,,
2.470770000,75,172.19.0.8,172.19.0.7,8,,a1,,4
2.470796000,66,172.19.0.7,172.19.0.8,,,,,
2.470878000,75,172.19.0.8,172.19.0.7,8,,a2,,5
2.470903000,66,172.19.0.7,172.19.0.8,,,,,
2.470983000,75,172.19.0.8,172.19.0.7,8,,a3,,6
2.471007000,66,172.19.0.7,172.19.0.8,,,,,
2.471087000,75,172.19.0.8,172.19.0.7,8,,a4,,7
2.471111000,66,172.19.0.7,172.19.0.8,,,,,
2.471190000,75,172.19.0.8,172.19.0.7,8,,a5,,8
2.471214000,66,172.19.0.7,172.19.0.8,,,,,
2.471294000,75,172.19.0.8,172.19.0.7,8,,a6,,9
2.471318000,66,172.19.0.7,172.19.0.8,,,,,
2.471397000,75,172.19.0.8,172.19.0.7,8,,a7,,10
2.471421000,66,172.19.0.7,172.19.0.8,,,,,
2.471499000,75,172.19.0.8,172.19.0.7,8,,a8,,11
2.471523000,66,172.19.0.7,172.19.0.8,,,,,
2.471607000,75,172.19.0.8,172.19.0.7,8,,a9,,12
2.471633000,66,172.19.0.7,172.19.0.8,,,,,
2.471713000,75,172.19.0.8,172.19.0.7,8,,b0,,13
2.471738000,66,172.19.0.7,172.19.0.8,,,,,
2.471818000,75,172.19.0.8,172.19.0.7,8,,b1,,14
2.471842000,66,172.19.0.7,172.19.0.8,,,,,
2.471843000,75,172.19.0.7,172.19.0.6,8,,a0,,4
2.471921000,75,172.19.0.8,172.19.0.7,8,,b2,,15
2.471945000,66,172.19.0.7,172.19.0.8,,,,,
2.471973000,66,172.19.0.6,172.19.0.7,,,,,
2.472025000,75,172.19.0.8,172.19.0.7,8,,b3,,16
2.472049000,66,172.19.0.7,172.19.0.8,,,,,
2.472144000,75,172.19.0.8,172.19.0.7,8,,b4,,17
2.472169000,66,172.19.0.7,172.19.0.8,,,,,
2.472249000,75,172.19.0.8,172.19.0.7,8,,b5,,18
2.472274000,66,172.19.0.7,172.19.0.8,,,,,
2.472300000,71,172.19.0.6,172.19.0.7,9,,,,4
2.472354000,75,172.19.0.8,172.19.0.7,8,,b6,,19
2.472428000,66,172.19.0.7,172.19.0.6,,,,,
2.472506000,71,172.19.0.7,172.19.0.8,9,,,,3
2.472577000,138,172.19.0.8,172.19.0.7,8^8^8^8^8^8^8^8,,b7^b8^b9^c0^c1^c2^c3^c4,,20^21^22^23^24^25^26^27
2.473158000,75,172.19.0.7,172.19.0.6,8,,a1,,5
2.473440000,71,172.19.0.6,172.19.0.7,9,,,,5
2.473467000,66,172.19.0.7,172.19.0.6,,,,,
2.473634000,71,172.19.0.7,172.19.0.8,9,,,,4
2.473771000,291,172.19.0.8,172.19.0.7,8^8^8^8^8^8^8^8^8^8^8^8^8^8^8^8^8^8^8^8^8^8^8^8^8,,c5^c6^c7^c8^c9^d0^d1^d2^d3^d4^d5^d6^d7^d8^d9^e0^e1^e2^e3^e4^e5^e6^e7^e8^e9,,28^29^30^31^32^33^34^35^36^37^38^39^40^41^42^43^44^45^46^47^48^49^50^51^52
2.474061000,75,172.19.0.7,172.19.0.6,8,,a2,,6
2.474272000,71,172.19.0.6,172.19.0.7,9,,,,6
2.474297000,66,172.19.0.7,172.19.0.6,,,,,
2.474446000,71,172.19.0.7,172.19.0.8,9,,,,5
2.474559000,66,172.19.0.8,172.19.0.7,,,,,
2.474897000,75,172.19.0.7,172.19.0.6,8,,a3,,7
2.475101000,71,172.19.0.6,172.19.0.7,9,,,,7
2.475127000,66,172.19.0.7,172.19.0.6,,,,,
2.475282000,71,172.19.0.7,172.19.0.8,9,,,,6
2.475395000,66,172.19.0.8,172.19.0.7,,,,,
2.475974000,75,172.19.0.7,172.19.0.6,8,,a4,,8
2.476191000,71,172.19.0.6,172.19.0.7,9,,,,8
2.476217000,66,172.19.0.7,172.19.0.6,,,,,
2.476437000,71,172.19.0.7,172.19.0.8,9,,,,7
2.476653000,66,172.19.0.8,172.19.0.7,,,,,
2.477163000,75,172.19.0.7,172.19.0.6,8,,a5,,9
2.477557000,71,172.19.0.6,172.19.0.7,9,,,,9
2.477608000,66,172.19.0.7,172.19.0.6,,,,,
