frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,76,172.19.0.3,172.19.0.4,3,1,a1,3331,1
0.000117000,66,172.19.0.4,172.19.0.3,,,,,
0.000367000,76,172.19.0.3,172.19.0.4,3,1,a2,3331,2
0.000389000,66,172.19.0.4,172.19.0.3,,,,,
0.000546000,76,172.19.0.4,172.19.0.5,3,1,a1,3331,1
0.000651000,66,172.19.0.5,172.19.0.4,,,,,
0.000704000,70,172.19.0.4,172.19.0.3,4,,,,1
0.000809000,66,172.19.0.3,172.19.0.4,,,,,
0.000924000,76,172.19.0.4,172.19.0.5,3,1,a2,3331,2
0.000970000,66,172.19.0.5,172.19.0.4,,,,,
0.001006000,70,172.19.0.4,172.19.0.3,4,,,,2
0.001057000,66,172.19.0.3,172.19.0.4,,,,,
0.001467000,76,172.19.0.3,172.19.0.4,3,1,a4,3331,3
0.001500000,66,172.19.0.4,172.19.0.3,,,,,
0.001639000,70,172.19.0.5,172.19.0.4,4,,,,1
0.001661000,66,172.19.0.4,172.19.0.5,,,,,
0.001796000,76,172.19.0.4,172.19.0.5,3,1,a4,3331,3
0.001818000,76,172.19.0.3,172.19.0.4,3,1,a5,3331,4
0.001838000,66,172.19.0.4,172.19.0.3,,,,,
0.001848000,66,172.19.0.5,172.19.0.4,,,,,
0.001869000,70,172.19.0.5,172.19.0.4,4,,,,2
0.001887000,70,172.19.0.4,172.19.0.3,4,,,,3
0.001889000,66,172.19.0.4,172.19.0.5,,,,,
0.001934000,66,172.19.0.3,172.19.0.4,,,,,
0.002031000,76,172.19.0.3,172.19.0.4,3,1,a3,3331,5
0.002057000,76,172.19.0.4,172.19.0.5,3,1,a5,3331,4
0.002057000,66,172.19.0.4,172.19.0.3,,,,,
0.002059000,70,172.19.0.5,172.19.0.4,4,,,,3
0.002147000,66,172.19.0.5,172.19.0.4,,,,,
0.002181000,66,172.19.0.4,172.19.0.5,,,,,
0.002277000,70,172.19.0.4,172.19.0.3,4,,,,4
0.002334000,66,172.19.0.3,172.19.0.4,,,,,
0.002344000,70,172.19.0.5,172.19.0.4,4,,,,4
0.002366000,66,172.19.0.4,172.19.0.5,,,,,
0.002417000,76,172.19.0.4,172.19.0.5,3,1,a3,3331,5
0.002466000,66,172.19.0.5,172.19.0.4,,,,,
0.002507000,70,172.19.0.4,172.19.0.3,4,,,,5
0.002609000,66,172.19.0.3,172.19.0.4,,,,,
0.002668000,70,172.19.0.5,172.19.0.4,4,,,,5
0.002691000,66,172.19.0.4,172.19.0.5,,,,,
1.002712000,76,172.19.0.3,172.19.0.4,3,1,a1,3732,6
1.002850000,66,172.19.0.4,172.19.0.3,,,,,
1.003028000,76,172.19.0.4,172.19.0.5,3,1,a1,3732,6
1.003086000,76,172.19.0.3,172.19.0.4,3,1,a4,3732,7
1.003105000,66,172.19.0.4,172.19.0.3,,,,,
1.003144000,66,172.19.0.5,172.19.0.4,,,,,
1.003349000,70,172.19.0.4,172.19.0.3,4,,,,6
1.003350000,76,172.19.0.3,172.19.0.4,3,1,a2,3732,8
1.003398000,66,172.19.0.3,172.19.0.4,,,,,
1.003465000,66,172.19.0.4,172.19.0.3,,,,,
1.003599000,76,172.19.0.3,172.19.0.4,3,1,a3,3732,9
1.003608000,76,172.19.0.4,172.19.0.5,3,1,a4,3732,7
1.003620000,66,172.19.0.4,172.19.0.3,,,,,
1.003657000,66,172.19.0.5,172.19.0.4,,,,,
1.003683000,70,172.19.0.5,172.19.0.4,4,,,,6
1.003696000,70,172.19.0.4,172.19.0.3,4,,,,7
1.003706000,66,172.19.0.4,172.19.0.5,,,,,
1.003771000,66,172.19.0.3,172.19.0.4,,,,,
1.003888000,76,172.19.0.4,172.19.0.5,3,1,a2,3732,8
1.003931000,76,172.19.0.3,172.19.0.4,3,1,a5,3732,10
1.003938000,66,172.19.0.5,172.19.0.4,,,,,
1.003955000,66,172.19.0.4,172.19.0.3,,,,,
1.003978000,70,172.19.0.5,172.19.0.4,4,,,,7
1.003978000,70,172.19.0.4,172.19.0.3,4,,,,8
1.004000000,66,172.19.0.4,172.19.0.5,,,,,
1.004079000,66,172.19.0.3,172.19.0.4,,,,,
1.004217000,76,172.19.0.4,172.19.0.5,3,1,a3,3732,9
1.004267000,66,172.19.0.5,172.19.0.4,,,,,
1.004290000,70,172.19.0.5,172.19.0.4,4,,,,8
1.004307000,70,172.19.0.4,172.19.0.3,4,,,,9
1.004312000,66,172.19.0.4,172.19.0.5,,,,,
1.004393000,66,172.19.0.3,172.19.0.4,,,,,
1.004520000,70,172.19.0.5,172.19.0.4,4,,,,9
1.004543000,66,172.19.0.4,172.19.0.5,,,,,
1.004570000,76,172.19.0.4,172.19.0.5,3,1,a5,3732,10
1.004628000,70,172.19.0.4,172.19.0.3,4,,,,10
1.004810000,66,172.19.0.3,172.19.0.4,,,,,
1.005055000,70,172.19.0.5,172.19.0.4,4,,,,10
1.005129000,66,172.19.0.4,172.19.0.5,,,,,
2.002849000,76,172.19.0.3,172.19.0.4,3,1,a2,3339,11
2.002971000,66,172.19.0.4,172.19.0.3,,,,,
2.003605000,76,172.19.0.3,172.19.0.4,3,1,a4,3339,12
2.003639000,66,172.19.0.4,172.19.0.3,,,,,
2.003649000,76,172.19.0.4,172.19.0.5,3,1,a2,3339,11
2.003839000,70,172.19.0.4,172.19.0.3,4,,,,11
2.003916000,66,172.19.0.3,172.19.0.4,,,,,
2.004029000,76,172.19.0.3,172.19.0.4,3,1,a1,3339,13
2.004077000,70,172.19.0.4,172.19.0.3,4,,,,12
2.004181000,66,172.19.0.3,172.19.0.4,,,,,
2.004606000,70,172.19.0.4,172.19.0.3,4,,,,13
2.004650000,76,172.19.0.3,172.19.0.4,3,1,a5,3339,14
2.004711000,70,172.19.0.5,172.19.0.4,4,,,,11
2.004777000,86,172.19.0.4,172.19.0.5,3^3,1^1,a4^a1,3339^3339,12^13
2.004794000,66,172.19.0.3,172.19.0.4,,,,,
2.004920000,70,172.19.0.5,172.19.0.4,4,,,,12
2.004927000,70,172.19.0.4,172.19.0.3,4,,,,14
2.004947000,76,172.19.0.4,172.19.0.5,3,1,a5,3339,14
2.004971000,66,172.19.0.3,172.19.0.4,,,,,
2.005019000,76,172.19.0.3,172.19.0.4,3,1,a3,3339,15
2.005088000,70,172.19.0.5,172.19.0.4,4,,,,13
2.005109000,66,172.19.0.4,172.19.0.5,,,,,
2.005198000,76,172.19.0.4,172.19.0.5,3,1,a3,3339,15
2.005244000,70,172.19.0.4,172.19.0.3,4,,,,15
2.005296000,66,172.19.0.3,172.19.0.4,,,,,
2.005310000,70,172.19.0.5,172.19.0.4,4,,,,14
2.005346000,66,172.19.0.4,172.19.0.5,,,,,
2.005511000,70,172.19.0.5,172.19.0.4,4,,,,15
2.005531000,66,172.19.0.4,172.19.0.5,,,,,
3.003761000,76,172.19.0.3,172.19.0.4,3,1,a5,3332,16
3.004183000,76,172.19.0.4,172.19.0.5,3,1,a5,3332,16
3.004350000,70,172.19.0.4,172.19.0.3,4,,,,16
3.004416000,66,172.19.0.3,172.19.0.4,,,,,
3.004962000,70,172.19.0.5,172.19.0.4,4,,,,16
3.004989000,66,172.19.0.4,172.19.0.5,,,,,
3.005088000,76,172.19.0.3,172.19.0.4,3,1,a4,3332,17
3.005405000,76,172.19.0.4,172.19.0.5,3,1,a4,3332,17
3.005502000,70,172.19.0.4,172.19.0.3,4,,,,17
3.005558000,76,172.19.0.3,172.19.0.4,3,1,a2,3332,18
3.005665000,70,172.19.0.4,172.19.0.3,4,,,,18
3.005722000,86,172.19.0.3,172.19.0.4,3^3,1^1,a3^a1,3332^3332,19^20
3.005895000,70,172.19.0.5,172.19.0.4,4,,,,17
3.005927000,76,172.19.0.4,172.19.0.5,3,1,a2,3332,18
3.006024000,70,172.19.0.4,172.19.0.3,4,,,,19
3.006086000,70,172.19.0.5,172.19.0.4,4,,,,18
3.006141000,76,172.19.0.4,172.19.0.5,3,1,a3,3332,19
3.006155000,66,172.19.0.3,172.19.0.4,,,,,
3.006305000,70,172.19.0.5,172.19.0.4,4,,,,19
3.006327000,70,172.19.0.4,172.19.0.3,4,,,,20
3.006334000,76,172.19.0.4,172.19.0.5,3,1,a1,3332,20
3.006372000,66,172.19.0.3,172.19.0.4,,,,,
3.006463000,70,172.19.0.5,172.19.0.4,4,,,,20
3.006484000,66,172.19.0.4,172.19.0.5,,,,,
4.005222000,76,172.19.0.3,172.19.0.4,3,1,a2,3334,21
4.005730000,76,172.19.0.4,172.19.0.5,3,1,a2,3334,21
4.005870000,70,172.19.0.4,172.19.0.3,4,,,,21
4.006017000,76,172.19.0.3,172.19.0.4,3,1,a4,3334,22
4.006127000,70,172.19.0.4,172.19.0.3,4,,,,22
4.006208000,66,172.19.0.3,172.19.0.4,,,,,
4.006272000,70,172.19.0.5,172.19.0.4,4,,,,21
4.006334000,76,172.19.0.3,172.19.0.4,3,1,a1,3334,23
4.006335000,76,172.19.0.4,172.19.0.5,3,1,a4,3334,22
4.006500000,70,172.19.0.5,172.19.0.4,4,,,,22
4.006524000,66,172.19.0.4,172.19.0.5,,,,,
4.006631000,76,172.19.0.4,172.19.0.5,3,1,a1,3334,23
4.006696000,70,172.19.0.4,172.19.0.3,4,,,,23
4.006838000,66,172.19.0.3,172.19.0.4,,,,,
4.007015000,70,172.19.0.5,172.19.0.4,4,,,,23
4.007038000,66,172.19.0.4,172.19.0.5,,,,,
4.008108000,76,172.19.0.3,172.19.0.4,3,1,a3,3334,24
4.008483000,76,172.19.0.4,172.19.0.5,3,1,a3,3334,24
