frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,76,172.19.0.4,172.19.0.5,3,1,a1,3331,1
0.000073000,66,172.19.0.5,172.19.0.4,,,,,
0.000373000,76,172.19.0.4,172.19.0.5,3,1,a2,3331,2
0.000393000,66,172.19.0.5,172.19.0.4,,,,,
0.000557000,76,172.19.0.5,172.19.0.6,3,1,a1,3331,1
0.000971000,66,172.19.0.6,172.19.0.5,,,,,
0.001061000,70,172.19.0.5,172.19.0.4,4,,,,1
0.001109000,66,172.19.0.4,172.19.0.5,,,,,
0.001206000,76,172.19.0.5,172.19.0.6,3,1,a2,3331,2
0.001248000,76,172.19.0.4,172.19.0.5,3,1,a4,3331,3
0.001252000,66,172.19.0.6,172.19.0.5,,,,,
0.001271000,66,172.19.0.5,172.19.0.4,,,,,
0.001292000,70,172.19.0.5,172.19.0.4,4,,,,2
0.001337000,66,172.19.0.4,172.19.0.5,,,,,
0.001438000,76,172.19.0.5,172.19.0.6,3,1,a4,3331,3
0.001461000,70,172.19.0.6,172.19.0.5,4,,,,1
0.001481000,70,172.19.0.5,172.19.0.4,4,,,,3
0.001521000,66,172.19.0.5,172.19.0.6,,,,,
0.001531000,76,172.19.0.4,172.19.0.5,3,1,a5,3331,4
0.001562000,66,172.19.0.5,172.19.0.4,,,,,
0.001598000,66,172.19.0.6,172.19.0.5,,,,,
0.001637000,66,172.19.0.4,172.19.0.5,,,,,
0.001644000,76,172.19.0.5,172.19.0.6,3,1,a5,3331,4
0.001723000,66,172.19.0.6,172.19.0.5,,,,,
0.001766000,70,172.19.0.5,172.19.0.4,4,,,,4
0.001816000,66,172.19.0.4,172.19.0.5,,,,,
0.001867000,76,172.19.0.4,172.19.0.5,3,1,a3,3331,5
0.001889000,66,172.19.0.5,172.19.0.4,,,,,
0.001947000,70,172.19.0.6,172.19.0.5,4,,,,2
0.001954000,76,172.19.0.5,172.19.0.6,3,1,a3,3331,5
0.002005000,66,172.19.0.6,172.19.0.5,,,,,
0.002029000,66,172.19.0.5,172.19.0.6,,,,,
0.002091000,70,172.19.0.5,172.19.0.4,4,,,,5
0.002140000,66,172.19.0.4,172.19.0.5,,,,,
0.002252000,70,172.19.0.6,172.19.0.5,4,,,,3
0.002286000,66,172.19.0.5,172.19.0.6,,,,,
0.002882000,70,172.19.0.6,172.19.0.5,4,,,,4
0.002928000,66,172.19.0.5,172.19.0.6,,,,,
0.003577000,70,172.19.0.6,172.19.0.5,4,,,,5
0.003610000,66,172.19.0.5,172.19.0.6,,,,,
1.002499000,76,172.19.0.4,172.19.0.5,3,1,a1,3732,6
1.002567000,66,172.19.0.5,172.19.0.4,,,,,
1.002916000,76,172.19.0.5,172.19.0.6,3,1,a1,3732,6
1.003054000,66,172.19.0.6,172.19.0.5,,,,,
1.003058000,76,172.19.0.4,172.19.0.5,3,1,a4,3732,7
1.003079000,66,172.19.0.5,172.19.0.4,,,,,
1.003104000,70,172.19.0.5,172.19.0.4,4,,,,6
1.003159000,66,172.19.0.4,172.19.0.5,,,,,
1.003308000,76,172.19.0.5,172.19.0.6,3,1,a4,3732,7
1.003338000,76,172.19.0.4,172.19.0.5,3,1,a2,3732,8
1.003359000,66,172.19.0.6,172.19.0.5,,,,,
1.003360000,66,172.19.0.5,172.19.0.4,,,,,
1.003400000,70,172.19.0.5,172.19.0.4,4,,,,7
1.003464000,66,172.19.0.4,172.19.0.5,,,,,
1.003571000,70,172.19.0.6,172.19.0.5,4,,,,6
1.003595000,66,172.19.0.5,172.19.0.6,,,,,
1.003620000,76,172.19.0.5,172.19.0.6,3,1,a2,3732,8
1.003667000,76,172.19.0.4,172.19.0.5,3,1,a3,3732,9
1.003670000,66,172.19.0.6,172.19.0.5,,,,,
1.003689000,66,172.19.0.5,172.19.0.4,,,,,
1.003712000,70,172.19.0.5,172.19.0.4,4,,,,8
1.003761000,66,172.19.0.4,172.19.0.5,,,,,
1.003820000,70,172.19.0.6,172.19.0.5,4,,,,7
1.003842000,66,172.19.0.5,172.19.0.6,,,,,
1.003866000,76,172.19.0.5,172.19.0.6,3,1,a3,3732,9
1.003920000,70,172.19.0.5,172.19.0.4,4,,,,9
1.003993000,66,172.19.0.4,172.19.0.5,,,,,
1.004021000,76,172.19.0.4,172.19.0.5,3,1,a5,3732,10
1.004086000,70,172.19.0.6,172.19.0.5,4,,,,8
1.004141000,66,172.19.0.5,172.19.0.6,,,,,
1.004189000,76,172.19.0.5,172.19.0.6,3,1,a5,3732,10
1.004471000,70,172.19.0.5,172.19.0.4,4,,,,10
1.004578000,66,172.19.0.4,172.19.0.5,,,,,
1.004585000,70,172.19.0.6,172.19.0.5,4,,,,9
1.004610000,66,172.19.0.5,172.19.0.6,,,,,
1.004734000,70,172.19.0.6,172.19.0.5,4,,,,10
1.004754000,66,172.19.0.5,172.19.0.6,,,,,
2.003124000,76,172.19.0.4,172.19.0.5,3,1,a2,3339,11
2.003917000,76,172.19.0.5,172.19.0.6,3,1,a2,3339,11
2.004132000,70,172.19.0.5,172.19.0.4,4,,,,11
2.004227000,86,172.19.0.4,172.19.0.5,3^3,1^1,a4^a1,3339^3339,12^13
2.004345000,70,172.19.0.5,172.19.0.4,4,,,,12
2.004394000,76,172.19.0.4,172.19.0.5,3,1,a5,3339,14
2.004511000,70,172.19.0.5,172.19.0.4,4,,,,13
2.004587000,66,172.19.0.4,172.19.0.5,,,,,
2.004649000,70,172.19.0.6,172.19.0.5,4,,,,11
2.004649000,76,172.19.0.4,172.19.0.5,3,1,a3,3339,15
2.004692000,86,172.19.0.5,172.19.0.6,3^3,1^1,a4^a1,3339^3339,12^13
2.004732000,70,172.19.0.5,172.19.0.4,4,,,,14
2.004795000,66,172.19.0.4,172.19.0.5,,,,,
2.004934000,70,172.19.0.5,172.19.0.4,4,,,,15
2.005010000,66,172.19.0.4,172.19.0.5,,,,,
2.005011000,70,172.19.0.6,172.19.0.5,4,,,,12
2.005072000,86,172.19.0.5,172.19.0.6,3^3,1^1,a5^a3,3339^3339,14^15
2.005451000,70,172.19.0.6,172.19.0.5,4,,,,13
2.005481000,66,172.19.0.5,172.19.0.6,,,,,
2.005819000,70,172.19.0.6,172.19.0.5,4,,,,14
2.005838000,66,172.19.0.5,172.19.0.6,,,,,
2.006021000,70,172.19.0.6,172.19.0.5,4,,,,15
2.006039000,66,172.19.0.5,172.19.0.6,,,,,
3.003656000,76,172.19.0.4,172.19.0.5,3,1,a5,3332,16
3.004123000,76,172.19.0.5,172.19.0.6,3,1,a5,3332,16
3.004382000,70,172.19.0.5,172.19.0.4,4,,,,16
3.004463000,66,172.19.0.4,172.19.0.5,,,,,
3.004779000,70,172.19.0.6,172.19.0.5,4,,,,16
3.004835000,66,172.19.0.5,172.19.0.6,,,,,
3.004857000,76,172.19.0.4,172.19.0.5,3,1,a4,3332,17
3.005138000,76,172.19.0.5,172.19.0.6,3,1,a4,3332,17
3.005316000,70,172.19.0.5,172.19.0.4,4,,,,17
3.005378000,76,172.19.0.4,172.19.0.5,3,1,a2,3332,18
3.005509000,70,172.19.0.5,172.19.0.4,4,,,,18
3.005588000,76,172.19.0.4,172.19.0.5,3,1,a3,3332,19
3.005717000,70,172.19.0.6,172.19.0.5,4,,,,17
3.005729000,70,172.19.0.5,172.19.0.4,4,,,,19
3.005747000,86,172.19.0.5,172.19.0.6,3^3,1^1,a2^a3,3332^3332,18^19
3.005782000,76,172.19.0.4,172.19.0.5,3,1,a1,3332,20
3.005886000,70,172.19.0.5,172.19.0.4,4,,,,20
3.005911000,70,172.19.0.6,172.19.0.5,4,,,,18
3.005933000,66,172.19.0.4,172.19.0.5,,,,,
3.005941000,76,172.19.0.5,172.19.0.6,3,1,a1,3332,20
3.006065000,70,172.19.0.6,172.19.0.5,4,,,,19
3.006087000,66,172.19.0.5,172.19.0.6,,,,,
3.006217000,70,172.19.0.6,172.19.0.5,4,,,,20
3.006237000,66,172.19.0.5,172.19.0.6,,,,,
4.005205000,76,172.19.0.4,172.19.0.5,3,1,a2,3334,21
4.005560000,76,172.19.0.5,172.19.0.6,3,1,a2,3334,21
4.005692000,70,172.19.0.5,172.19.0.4,4,,,,21
4.005797000,76,172.19.0.4,172.19.0.5,3,1,a4,3334,22
4.005921000,70,172.19.0.5,172.19.0.4,4,,,,22
4.005991000,66,172.19.0.4,172.19.0.5,,,,,
4.006037000,70,172.19.0.6,172.19.0.5,4,,,,21
4.006070000,76,172.19.0.5,172.19.0.6,3,1,a4,3334,22
4.006082000,76,172.19.0.4,172.19.0.5,3,1,a1,3334,23
4.006289000,70,172.19.0.6,172.19.0.5,4,,,,22
4.006347000,66,172.19.0.5,172.19.0.6,,,,,
4.006383000,76,172.19.0.5,172.19.0.6,3,1,a1,3334,23
4.006437000,70,172.19.0.5,172.19.0.4,4,,,,23
4.006496000,66,172.19.0.4,172.19.0.5,,,,,
4.006544000,70,172.19.0.6,172.19.0.5,4,,,,23
4.006570000,66,172.19.0.5,172.19.0.6,,,,,
4.007942000,76,172.19.0.4,172.19.0.5,3,1,a3,3334,24
4.008526000,76,172.19.0.5,172.19.0.6,3,1,a3,3334,24
4.008749000,70,172.19.0.5,172.19.0.4,4,,,,24
4.008879000,76,172.19.0.4,172.19.0.5,3,1,a5,3334,25
4.008972000,70,172.19.0.5,172.19.0.4,4,,,,25
4.009014000,66,172.19.0.4,172.19.0.5,,,,,
