frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,76,172.19.0.5,172.19.0.6,3,1,a1,3331,1
0.000377000,66,172.19.0.6,172.19.0.5,,,,,
0.000638000,76,172.19.0.5,172.19.0.6,3,1,a2,3331,2
0.000639000,76,172.19.0.6,172.19.0.7,3,1,a1,3331,1
0.000658000,66,172.19.0.6,172.19.0.5,,,,,
0.000823000,66,172.19.0.7,172.19.0.6,,,,,
0.000866000,70,172.19.0.6,172.19.0.5,4,,,,1
0.000870000,76,172.19.0.5,172.19.0.6,3,1,a4,3331,3
0.000962000,66,172.19.0.5,172.19.0.6,,,,,
0.000997000,66,172.19.0.6,172.19.0.5,,,,,
0.001101000,76,172.19.0.5,172.19.0.6,3,1,a5,3331,4
0.001126000,66,172.19.0.6,172.19.0.5,,,,,
0.001212000,76,172.19.0.6,172.19.0.7,3,1,a2,3331,2
0.001289000,66,172.19.0.7,172.19.0.6,,,,,
0.001346000,70,172.19.0.6,172.19.0.5,4,,,,2
0.001387000,76,172.19.0.5,172.19.0.6,3,1,a3,3331,5
0.001410000,66,172.19.0.6,172.19.0.5,,,,,
0.001461000,66,172.19.0.5,172.19.0.6,,,,,
0.001513000,76,172.19.0.6,172.19.0.7,3,1,a4,3331,3
0.001590000,66,172.19.0.7,172.19.0.6,,,,,
0.001650000,70,172.19.0.6,172.19.0.5,4,,,,3
0.001664000,70,172.19.0.7,172.19.0.6,4,,,,1
0.001688000,66,172.19.0.6,172.19.0.7,,,,,
0.001797000,66,172.19.0.5,172.19.0.6,,,,,
0.002033000,76,172.19.0.6,172.19.0.7,3,1,a5,3331,4
0.002166000,66,172.19.0.7,172.19.0.6,,,,,
0.002279000,70,172.19.0.6,172.19.0.5,4,,,,4
0.002452000,66,172.19.0.5,172.19.0.6,,,,,
0.002712000,76,172.19.0.6,172.19.0.7,3,1,a3,3331,5
0.002866000,66,172.19.0.7,172.19.0.6,,,,,
0.002976000,70,172.19.0.6,172.19.0.5,4,,,,5
0.003132000,66,172.19.0.5,172.19.0.6,,,,,
0.003184000,70,172.19.0.7,172.19.0.6,4,,,,2
0.003229000,66,172.19.0.6,172.19.0.7,,,,,
0.003933000,70,172.19.0.7,172.19.0.6,4,,,,3
0.003952000,66,172.19.0.6,172.19.0.7,,,,,
0.004532000,70,172.19.0.7,172.19.0.6,4,,,,4
0.004550000,66,172.19.0.6,172.19.0.7,,,,,
0.004737000,70,172.19.0.7,172.19.0.6,4,,,,5
0.004755000,66,172.19.0.6,172.19.0.7,,,,,
1.002357000,76,172.19.0.5,172.19.0.6,3,1,a1,3732,6
