frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,76,172.19.0.4,172.19.0.5,3,1,a4,3836,1
0.000124000,66,172.19.0.5,172.19.0.4,,,,,
0.000596000,76,172.19.0.5,172.19.0.6,3,1,a4,3836,1
0.000811000,66,172.19.0.6,172.19.0.5,,,,,
0.000880000,70,172.19.0.5,172.19.0.4,4,,,,1
0.000966000,66,172.19.0.4,172.19.0.5,,,,,
0.001418000,70,172.19.0.6,172.19.0.5,4,,,,1
0.001484000,66,172.19.0.5,172.19.0.6,,,,,
0.002063000,76,172.19.0.4,172.19.0.5,3,1,a2,3836,2
0.002086000,66,172.19.0.5,172.19.0.4,,,,,
0.002493000,76,172.19.0.5,172.19.0.6,3,1,a2,3836,2
0.002658000,66,172.19.0.6,172.19.0.5,,,,,
0.002703000,70,172.19.0.5,172.19.0.4,4,,,,2
0.002773000,66,172.19.0.4,172.19.0.5,,,,,
0.002991000,76,172.19.0.4,172.19.0.5,3,1,a3,3836,3
0.003001000,70,172.19.0.6,172.19.0.5,4,,,,2
0.003011000,66,172.19.0.5,172.19.0.4,,,,,
0.003020000,66,172.19.0.5,172.19.0.6,,,,,
0.003424000,76,172.19.0.5,172.19.0.6,3,1,a3,3836,3
0.003456000,76,172.19.0.4,172.19.0.5,3,1,a5,3836,4
0.003527000,66,172.19.0.5,172.19.0.4,,,,,
0.003551000,66,172.19.0.6,172.19.0.5,,,,,
0.003638000,70,172.19.0.5,172.19.0.4,4,,,,3
0.003712000,66,172.19.0.4,172.19.0.5,,,,,
0.003890000,76,172.19.0.5,172.19.0.6,3,1,a5,3836,4
0.003905000,76,172.19.0.4,172.19.0.5,3,1,a1,3836,5
0.003926000,66,172.19.0.5,172.19.0.4,,,,,
0.003935000,66,172.19.0.6,172.19.0.5,,,,,
0.003971000,70,172.19.0.6,172.19.0.5,4,,,,3
0.003971000,70,172.19.0.5,172.19.0.4,4,,,,4
0.003992000,66,172.19.0.5,172.19.0.6,,,,,
0.004016000,66,172.19.0.4,172.19.0.5,,,,,
0.004123000,76,172.19.0.5,172.19.0.6,3,1,a1,3836,5
0.004163000,66,172.19.0.6,172.19.0.5,,,,,
0.004191000,70,172.19.0.6,172.19.0.5,4,,,,4
0.004196000,70,172.19.0.5,172.19.0.4,4,,,,5
0.004230000,66,172.19.0.5,172.19.0.6,,,,,
0.004332000,66,172.19.0.4,172.19.0.5,,,,,
0.004526000,70,172.19.0.6,172.19.0.5,4,,,,5
0.004544000,66,172.19.0.5,172.19.0.6,,,,,
1.000781000,76,172.19.0.4,172.19.0.5,3,1,a4,3535,6
1.000845000,66,172.19.0.5,172.19.0.4,,,,,
1.001102000,76,172.19.0.5,172.19.0.6,3,1,a4,3535,6
1.001186000,66,172.19.0.6,172.19.0.5,,,,,
1.001226000,70,172.19.0.5,172.19.0.4,4,,,,6
1.001337000,66,172.19.0.4,172.19.0.5,,,,,
1.001623000,70,172.19.0.6,172.19.0.5,4,,,,6
1.001646000,66,172.19.0.5,172.19.0.6,,,,,
1.002059000,76,172.19.0.4,172.19.0.5,3,1,a3,3535,7
1.002767000,76,172.19.0.5,172.19.0.6,3,1,a3,3535,7
1.002898000,70,172.19.0.5,172.19.0.4,4,,,,7
1.002970000,96,172.19.0.4,172.19.0.5,3^3^3,1^1^1,a1^a2^a5,3535^3535^3535,8^9^10
1.003114000,70,172.19.0.5,172.19.0.4,4,,,,8
1.003205000,66,172.19.0.4,172.19.0.5,,,,,
1.003261000,70,172.19.0.6,172.19.0.5,4,,,,7
1.003288000,76,172.19.0.5,172.19.0.6,3,1,a1,3535,8
1.003321000,70,172.19.0.5,172.19.0.4,4,,,,9
1.003402000,66,172.19.0.4,172.19.0.5,,,,,
1.003503000,70,172.19.0.6,172.19.0.5,4,,,,8
1.003516000,70,172.19.0.5,172.19.0.4,4,,,,10
1.003530000,86,172.19.0.5,172.19.0.6,3^3,1^1,a2^a5,3535^3535,9^10
1.003559000,66,172.19.0.4,172.19.0.5,,,,,
1.003702000,70,172.19.0.6,172.19.0.5,4,,,,9
1.003720000,66,172.19.0.5,172.19.0.6,,,,,
1.003892000,70,172.19.0.6,172.19.0.5,4,,,,10
1.003909000,66,172.19.0.5,172.19.0.6,,,,,
2.001791000,76,172.19.0.4,172.19.0.5,3,1,a3,3939,11
2.002354000,76,172.19.0.5,172.19.0.6,3,1,a3,3939,11
2.002479000,70,172.19.0.5,172.19.0.4,4,,,,11
2.002590000,76,172.19.0.4,172.19.0.5,3,1,a2,3939,12
2.002692000,70,172.19.0.5,172.19.0.4,4,,,,12
2.002759000,66,172.19.0.4,172.19.0.5,,,,,
2.002891000,76,172.19.0.4,172.19.0.5,3,1,a1,3939,13
2.003124000,70,172.19.0.5,172.19.0.4,4,,,,13
2.003256000,76,172.19.0.4,172.19.0.5,3,1,a4,3939,14
2.003382000,70,172.19.0.5,172.19.0.4,4,,,,14
2.003435000,76,172.19.0.4,172.19.0.5,3,1,a5,3939,15
2.003549000,70,172.19.0.5,172.19.0.4,4,,,,15
2.003590000,66,172.19.0.4,172.19.0.5,,,,,
2.003914000,70,172.19.0.6,172.19.0.5,4,,,,11
2.003939000,106,172.19.0.5,172.19.0.6,3^3^3^3,1^1^1^1,a2^a1^a4^a5,3939^3939^3939^3939,12^13^14^15
2.004145000,70,172.19.0.6,172.19.0.5,4,,,,12
2.004163000,66,172.19.0.5,172.19.0.6,,,,,
2.004411000,70,172.19.0.6,172.19.0.5,4,,,,13
2.004443000,66,172.19.0.5,172.19.0.6,,,,,
2.004885000,70,172.19.0.6,172.19.0.5,4,,,,14
2.004904000,66,172.19.0.5,172.19.0.6,,,,,
2.005152000,70,172.19.0.6,172.19.0.5,4,,,,15
2.005169000,66,172.19.0.5,172.19.0.6,,,,,
3.002418000,76,172.19.0.4,172.19.0.5,3,1,a3,3437,16
3.002823000,76,172.19.0.5,172.19.0.6,3,1,a3,3437,16
3.003142000,70,172.19.0.6,172.19.0.5,4,,,,16
3.003165000,66,172.19.0.5,172.19.0.6,,,,,
3.003298000,70,172.19.0.5,172.19.0.4,4,,,,16
3.003357000,76,172.19.0.4,172.19.0.5,3,1,a2,3437,17
3.003482000,76,172.19.0.5,172.19.0.6,3,1,a2,3437,17
3.003573000,70,172.19.0.5,172.19.0.4,4,,,,17
3.003630000,76,172.19.0.4,172.19.0.5,3,1,a1,3437,18
3.003776000,70,172.19.0.5,172.19.0.4,4,,,,18
3.003838000,86,172.19.0.4,172.19.0.5,3^3,1^1,a4^a5,3437^3437,19^20
3.004031000,70,172.19.0.6,172.19.0.5,4,,,,17
3.004063000,76,172.19.0.5,172.19.0.6,3,1,a1,3437,18
3.004233000,70,172.19.0.6,172.19.0.5,4,,,,18
3.004253000,66,172.19.0.5,172.19.0.6,,,,,
3.004353000,76,172.19.0.5,172.19.0.6,3,1,a4,3437,19
3.004406000,70,172.19.0.5,172.19.0.4,4,,,,19
3.004568000,66,172.19.0.4,172.19.0.5,,,,,
3.004664000,70,172.19.0.6,172.19.0.5,4,,,,19
3.004683000,66,172.19.0.5,172.19.0.6,,,,,
3.004704000,76,172.19.0.5,172.19.0.6,3,1,a5,3437,20
3.004749000,70,172.19.0.5,172.19.0.4,4,,,,20
3.004820000,66,172.19.0.4,172.19.0.5,,,,,
3.004977000,70,172.19.0.6,172.19.0.5,4,,,,20
